Year,Month,Day,Hour,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,,Dew Point Norm,Solar Zenith Angle Norm,Surface Albedo,Wind Speed Norm,Relative Humidity Norm,Temperature Norm,Pressure,Pressure Cat
2016,1,30,9,0,0,0,0,0,0,Probably Clear,,0.395348837,0.654,0.119,0.385321101,0.887,0.352941176,1000,1000
2016,1,30,10,0,0,0,0,0,0,Probably Clear,,0.372093023,0.592388889,0.119,0.366972477,0.8509,0.352941176,1000,1000
2016,1,30,11,0,0,0,0,0,0,Probably Clear,,0.372093023,0.532444444,0.119,0.348623853,0.8162,0.352941176,1010,1010
2016,1,30,12,27,306,51,27,306,51,Probably Clear,,0.348837209,0.475833333,0.119,0.330275229,0.7424,0.37254902,1010,1010
2016,1,30,13,59,635,208,59,635,208,Clear,,0.348837209,0.424722222,0.119,0.293577982,0.7271,0.37254902,1010,1010
2016,1,30,14,74,774,355,74,774,355,Clear,,0.348837209,0.381833333,0.119,0.229357798,0.6805,0.392156863,1010,1010
2016,1,30,15,84,833,461,84,833,461,Probably Clear,,0.348837209,0.350388889,0.119,0.165137615,0.6406,0.411764706,1010,1010
2016,1,30,16,167,503,418,87,856,514,Overlapping,,0.372093023,0.334,0.119,0.137614679,0.6016,0.431372549,1010,1010
2016,1,30,17,166,501,415,89,845,508,Overlapping,,0.372093023,0.334944444,0.119,0.174311927,0.5791,0.450980392,1010,1010
2016,1,30,18,175,337,326,97,766,438,Overlapping,,0.395348837,0.353055556,0.119,0.23853211,0.6091,0.450980392,1010,1010
2016,1,30,19,86,681,325,86,681,325,Clear,,0.395348837,0.385833333,0.119,0.293577982,0.6865,0.431372549,1010,1010
2016,1,30,20,61,549,181,61,549,181,Clear,,0.418604651,0.429777778,0.119,0.311926606,0.7798,0.411764706,1010,1010
2016,1,30,21,3.043478261,37.34782609,4.608695652,3.043478261,37.34782609,4.608695652,Clear,,0.441860465,0.481555556,0.119,0.330275229,0.8717,0.392156863,1010,1010
2016,1,30,22,0,0,0,0,0,0,Super-Cooled Water,,0.441860465,0.538555556,0.119,0.348623853,0.886,0.392156863,1010,1010
2016,1,30,23,0,0,0,0,0,0,Probably Clear,,0.441860465,0.598722222,0.119,0.366972477,0.8927,0.392156863,1010,1010
2016,1,31,0,0,0,0,0,0,0,Overlapping,,0.441860465,0.660333333,0.119,0.366972477,0.9054,0.392156863,1010,1010
2016,1,31,1,0,0,0,0,0,0,Super-Cooled Water,,0.441860465,0.721444444,0.119,0.357798165,0.9275,0.392156863,1010,1010
2016,1,31,2,0,0,0,0,0,0,Opaque Ice,,0.441860465,0.7795,0.119,0.348623853,0.9491,0.392156863,1010,1010
2016,1,31,3,0,0,0,0,0,0,Overlapping,,0.441860465,0.829166667,0.119,0.348623853,0.9653,0.392156863,1010,1010
2016,1,31,4,0,0,0,0,0,0,Overlapping,,0.441860465,0.859777778,0.119,0.357798165,0.9733,0.392156863,1000,1000
2016,1,31,5,0,0,0,0,0,0,Overlapping,,0.441860465,0.857777778,0.119,0.366972477,0.9679,0.392156863,1000,1000
2016,1,31,6,0,0,0,0,0,0,Overlapping,,0.441860465,0.824222222,0.119,0.357798165,0.9611,0.392156863,1000,1000
2016,1,31,7,0,0,0,0,0,0,Overlapping,,0.441860465,0.773222222,0.119,0.348623853,0.967,0.392156863,1010,1010
2016,1,31,8,0,0,0,0,0,0,Overlapping,,0.441860465,0.714555556,0.119,0.339449541,0.9814,0.392156863,1000,1000
2016,1,31,9,0,0,0,0,0,0,Overlapping,,0.465116279,0.653222222,0.119,0.330275229,0.9322,0.411764706,1000,1000
2016,1,31,10,0,0,0,0,0,0,Overlapping,,0.465116279,0.591611111,0.119,0.302752294,0.9519,0.411764706,1000,1000
2016,1,31,11,0,0,0,0,0,0,Overlapping,,0.465116279,0.531555556,0.119,0.28440367,0.9739,0.411764706,1000,1000
2016,1,31,12,19.28571429,288.5714286,33.85714286,19.28571429,288.5714286,33.85714286,Overlapping,,0.465116279,0.474888889,0.119,0.28440367,0.9986,0.411764706,1000,1000
2016,1,31,13,53.15384615,650.2307692,185.3846154,53.15384615,650.2307692,185.3846154,Overlapping,,0.488372093,0.423666667,0.119,0.293577982,0.8998,0.450980392,1000,1000
2016,1,31,14,154,117,197,83,690,336,Overlapping,,0.511627907,0.380555556,0.119,0.275229358,0.8773,0.470588235,1000,1000
2016,1,31,15,159,451,366,99,742,438,Overlapping,,0.511627907,0.349,0.119,0.266055046,0.7891,0.509803922,1000,1000
2016,1,31,16,226,181,317,103,775,492,Overlapping,,0.511627907,0.3325,0.119,0.275229358,0.7574,0.529411765,1000,1000
2016,1,31,17,104,770,489,104,770,489,Clear,,0.534883721,0.333388889,0.119,0.28440367,0.7303,0.549019608,1000,1000
2016,1,31,18,154,462,362,103,720,427,Overlapping,,0.534883721,0.351555556,0.119,0.266055046,0.7549,0.549019608,1000,1000
2016,1,31,19,66.45454545,766,292.5454545,66.45454545,766,292.5454545,Overlapping,,0.558139535,0.384388889,0.119,0.247706422,0.836,0.529411765,1000,1000
2016,1,31,20,67,496,177,67,496,177,Probably Clear,,0.558139535,0.428444444,0.119,0.23853211,0.9099,0.509803922,1000,1000
2016,1,31,21,24,162,34,24,162,34,Probably Clear,,0.558139535,0.480277778,0.119,0.256880734,0.9457,0.490196078,1000,1000
2016,1,31,22,0,0,0,0,0,0,Clear,,0.534883721,0.537388889,0.119,0.275229358,0.9979,0.470588235,1000,1000
2016,1,31,23,0,0,0,0,0,0,Probably Clear,,0.534883721,0.597555556,0.119,0.28440367,0.9921,0.470588235,1000,1000
2016,2,1,0,0,0,0,0,0,0,Probably Clear,,0.534883721,0.659166667,0.119,0.28440367,0.9981,0.470588235,1000,1000
2016,2,1,1,0,0,0,0,0,0,Clear,,0.534883721,0.720333333,0.119,0.28440367,1,0.470588235,1000,1000
2016,2,1,2,0,0,0,0,0,0,Probably Clear,,0.534883721,0.778222222,0.119,0.28440367,1,0.470588235,1000,1000
2016,2,1,3,0,0,0,0,0,0,Super-Cooled Water,,0.534883721,0.827722222,0.119,0.293577982,1,0.470588235,1000,1000
2016,2,1,4,0,0,0,0,0,0,Overlapping,,0.534883721,0.858222222,0.119,0.302752294,1,0.470588235,1000,1000
2016,2,1,5,0,0,0,0,0,0,Overlapping,,0.534883721,0.856277778,0.119,0.311926606,1,0.470588235,1000,1000
2016,2,1,6,0,0,0,0,0,0,Overlapping,,0.534883721,0.823055556,0.119,0.321100917,1,0.470588235,1000,1000
2016,2,1,7,0,0,0,0,0,0,Overlapping,,0.534883721,0.772222222,0.119,0.330275229,1,0.470588235,1000,1000
2016,2,1,8,0,0,0,0,0,0,Super-Cooled Water,,0.534883721,0.713722222,0.119,0.330275229,1,0.470588235,1000,1000
2016,2,1,9,0,0,0,0,0,0,Overlapping,,0.534883721,0.652388889,0.119,0.330275229,1,0.470588235,1000,1000
2016,2,1,10,0,0,0,0,0,0,Overlapping,,0.558139535,0.590722222,0.119,0.339449541,0.9875,0.470588235,1000,1000
2016,2,1,11,0,0,0,0,0,0,Overlapping,,0.581395349,0.530666667,0.119,0.339449541,1,0.490196078,1000,1000
2016,2,1,12,42.7,521.7,125.5,42.7,521.7,125.5,Overlapping,,0.581395349,0.473888889,0.119,0.339449541,1,0.490196078,1000,1000
2016,2,1,13,76.61111111,601.8,233.5555556,78.72222222,681.8333333,296.5555556,Overlapping,,0.581395349,0.4225,0.119,0.339449541,0.9816,0.509803922,1000,1000
2016,2,1,14,96,641,333,96,641,333,Probably Clear,,0.604651163,0.379277778,0.119,0.330275229,0.8862,0.549019608,1000,1000
2016,2,1,15,86,781,447,86,781,447,Clear,,0.604651163,0.347611111,0.119,0.293577982,0.8547,0.568627451,1000,1000
2016,2,1,16,224,87,269,94,799,498,Water,,0.627906977,0.331,0.119,0.256880734,0.819,0.588235294,1000,1000
2016,2,1,17,97,790,495,97,790,495,Clear,,0.604651163,0.331833333,0.119,0.23853211,0.8055,0.588235294,1000,1000
2016,2,1,18,86,779,440,86,779,440,Probably Clear,,0.581395349,0.35,0.119,0.220183486,0.7953,0.568627451,1000,1000
2016,2,1,19,116.72,568.4285714,323.24,104,760.48,432.16,Probably Clear,,0.558139535,0.382944444,0.119,0.201834862,0.786,0.549019608,1000,1000
2016,2,1,20,66.09090909,731.3636364,289.3636364,66.09090909,731.3636364,289.3636364,Probably Clear,,0.534883721,0.427055556,0.119,0.19266055,0.7953,0.529411765,1000,1000
2016,2,1,21,36.77777778,500.8888889,104.5555556,36.77777778,500.8888889,104.5555556,Probably Clear,,0.534883721,0.479,0.119,0.19266055,0.8836,0.490196078,1000,1000
2016,2,1,22,0,0,0,0,0,0,Opaque Ice,,0.511627907,0.536166667,0.119,0.183486239,0.9307,0.470588235,1000,1000
2016,2,1,23,0,0,0,0,0,0,Opaque Ice,,0.511627907,0.596444444,0.119,0.19266055,0.9119,0.470588235,1010,1010
2016,2,2,0,0,0,0,0,0,0,Overlapping,,0.511627907,0.658055556,0.119,0.211009174,0.947,0.450980392,1010,1010
2016,2,2,1,0,0,0,0,0,0,Overlapping,,0.488372093,0.719166667,0.119,0.23853211,0.9173,0.450980392,1010,1010
2016,2,2,2,0,0,0,0,0,0,Overlapping,,0.488372093,0.776944444,0.119,0.247706422,0.9616,0.431372549,1010,1010
2016,2,2,3,0,0,0,0,0,0,Overlapping,,0.488372093,0.826333333,0.119,0.23853211,0.94,0.431372549,1010,1010
2016,2,2,4,0,0,0,0,0,0,Overlapping,,0.465116279,0.856611111,0.119,0.211009174,0.9863,0.411764706,1010,1010
2016,2,2,5,0,0,0,0,0,0,Overlapping,,0.465116279,0.854833333,0.119,0.19266055,0.9664,0.411764706,1010,1010
2016,2,2,6,0,0,0,0,0,0,Probably Clear,,0.465116279,0.821833333,0.119,0.19266055,1,0.392156863,1010,1010
2016,2,2,7,0,0,0,0,0,0,Probably Clear,,0.441860465,0.771222222,0.119,0.201834862,1,0.37254902,1010,1010
2016,2,2,8,0,0,0,0,0,0,Probably Clear,,0.441860465,0.712833333,0.119,0.19266055,1,0.37254902,1010,1010
2016,2,2,9,0,0,0,0,0,0,Probably Clear,,0.441860465,0.6515,0.119,0.183486239,1,0.37254902,1010,1010
2016,2,2,10,0,0,0,0,0,0,Probably Clear,,0.441860465,0.589833333,0.119,0.174311927,1,0.37254902,1010,1010
2016,2,2,11,0,0,0,0,0,0,Probably Clear,,0.441860465,0.529722222,0.119,0.174311927,1,0.37254902,1010,1010
2016,2,2,12,27,381,59,27,381,59,Probably Clear,,0.441860465,0.472833333,0.119,0.165137615,0.9608,0.392156863,1010,1010
2016,2,2,13,54,682,221,54,682,221,Clear,,0.441860465,0.421333333,0.119,0.155963303,0.8649,0.431372549,1020,>=1020
2016,2,2,14,66,816,372,66,816,372,Clear,,0.465116279,0.377944444,0.119,0.146788991,0.7647,0.470588235,1020,>=1020
2016,2,2,15,71,889,484,71,889,484,Clear,,0.441860465,0.346111111,0.119,0.128440367,0.6893,0.490196078,1020,>=1020
2016,2,2,16,74,912,540,74,912,540,Clear,,0.441860465,0.329444444,0.119,0.119266055,0.627,0.509803922,1020,>=1020
2016,2,2,17,75,910,538,75,910,538,Clear,,0.441860465,0.330222222,0.119,0.110091743,0.6199,0.509803922,1020,>=1020
2016,2,2,18,71,884,476,71,884,476,Clear,,0.441860465,0.348444444,0.119,0.100917431,0.6151,0.509803922,1020,>=1020
2016,2,2,19,63,822,362,63,822,362,Clear,,0.441860465,0.381444444,0.119,0.082568807,0.6597,0.490196078,1020,>=1020
2016,2,2,20,49,688,208,49,688,208,Clear,,0.465116279,0.425666667,0.119,0.073394495,0.7735,0.470588235,1020,>=1020
2016,2,2,21,22,353,47,22,353,47,Probably Clear,,0.441860465,0.477777778,0.119,0.073394495,0.7451,0.450980392,1020,>=1020
2016,2,2,22,0,0,0,0,0,0,Probably Clear,,0.441860465,0.535,0.119,0.091743119,0.7866,0.431372549,1020,>=1020
2016,2,2,23,0,0,0,0,0,0,Clear,,0.441860465,0.595277778,0.119,0.128440367,0.8563,0.411764706,1020,>=1020
2016,2,3,0,0,0,0,0,0,0,Clear,,0.441860465,0.656888889,0.119,0.165137615,0.9266,0.392156863,1020,>=1020
2016,2,3,1,0,0,0,0,0,0,Probably Clear,,0.441860465,0.717944444,0.119,0.201834862,0.9475,0.392156863,1020,>=1020
2016,2,3,2,0,0,0,0,0,0,Overlapping,,0.441860465,0.775666667,0.119,0.220183486,0.9899,0.392156863,1020,>=1020
2016,2,3,3,0,0,0,0,0,0,Super-Cooled Water,,0.465116279,0.824888889,0.119,0.220183486,1,0.392156863,1020,>=1020
2016,2,3,4,0,0,0,0,0,0,Overlapping,,0.465116279,0.855055556,0.119,0.211009174,1,0.392156863,1020,>=1020
2016,2,3,5,0,0,0,0,0,0,Super-Cooled Water,,0.465116279,0.853277778,0.119,0.201834862,1,0.392156863,1020,>=1020
2016,2,3,6,0,0,0,0,0,0,Overlapping,,0.465116279,0.820611111,0.119,0.19266055,1,0.392156863,1020,>=1020
2016,2,3,7,0,0,0,0,0,0,Overlapping,,0.465116279,0.770166667,0.119,0.19266055,1,0.392156863,1020,>=1020
2016,2,3,8,0,0,0,0,0,0,Overlapping,,0.465116279,0.711888889,0.119,0.220183486,1,0.392156863,1020,>=1020
2016,2,3,9,0,0,0,0,0,0,Overlapping,,0.465116279,0.650611111,0.119,0.256880734,1,0.392156863,1020,>=1020
2016,2,3,10,0,0,0,0,0,0,Overlapping,,0.488372093,0.588944444,0.119,0.256880734,1,0.411764706,1020,>=1020
2016,2,3,11,0,0,0,0,0,0,Overlapping,,0.488372093,0.528722222,0.119,0.28440367,1,0.411764706,1020,>=1020
2016,2,3,12,42.7,521.7,125.5,42.7,521.7,125.5,Overlapping,,0.488372093,0.471777778,0.119,0.348623853,0.9506,0.431372549,1020,>=1020
2016,2,3,13,76.61111111,601.8,233.5555556,78.72222222,681.8333333,296.5555556,Overlapping,,0.488372093,0.420166667,0.119,0.403669725,0.9788,0.431372549,1020,>=1020
2016,2,3,14,69,627.4545455,69,83,714,353,Overlapping,,0.511627907,0.376611111,0.119,0.422018349,0.9533,0.450980392,1010,1010
2016,2,3,15,94,646.625,94,100,751,452,Overlapping,,0.534883721,0.344666667,0.119,0.440366972,0.9401,0.470588235,1010,1010
2016,2,3,16,97,561.1538462,97,111,756,501,Overlapping,,0.534883721,0.327833333,0.119,0.449541284,0.929,0.490196078,1010,1010
2016,2,3,17,107,598.16,107,117,733,493,Overlapping,,0.558139535,0.328611111,0.119,0.449541284,0.9196,0.509803922,1010,1010
2016,2,3,18,60,586.52,60,131,629,423,Overlapping,,0.581395349,0.346833333,0.119,0.440366972,0.9051,0.529411765,1010,1010
2016,2,3,19,116.72,568.4285714,323.24,104,760.48,432.16,Overlapping,,0.604651163,0.38,0.119,0.440366972,0.9483,0.529411765,1010,1010
2016,2,3,20,66.09090909,731.3636364,289.3636364,66.09090909,731.3636364,289.3636364,Overlapping,,0.604651163,0.424333333,0.119,0.47706422,0.9973,0.529411765,1010,1010
2016,2,3,21,36.77777778,500.8888889,104.5555556,36.77777778,500.8888889,104.5555556,Overlapping,,0.627906977,0.4765,0.119,0.495412844,0.9823,0.549019608,1010,1010
2016,2,3,22,0,0,0,0,0,0,Opaque Ice,,0.651162791,0.533777778,0.119,0.486238532,1,0.549019608,1010,1010
2016,2,3,23,0,0,0,0,0,0,Opaque Ice,,0.651162791,0.594111111,0.119,0.47706422,0.9826,0.568627451,1010,1010
2016,2,4,0,0,0,0,0,0,0,Opaque Ice,,0.651162791,0.655777778,0.119,0.467889908,0.9932,0.568627451,1010,1010
2016,2,4,1,0,0,0,0,0,0,Opaque Ice,,0.651162791,0.716777778,0.119,0.495412844,1,0.568627451,1010,1010
2016,2,4,2,0,0,0,0,0,0,Opaque Ice,,0.651162791,0.774388889,0.119,0.532110092,1,0.568627451,1000,1000
2016,2,4,3,0,0,0,0,0,0,Opaque Ice,,0.651162791,0.823388889,0.119,0.504587156,1,0.568627451,1000,1000
2016,2,4,4,0,0,0,0,0,0,Opaque Ice,,0.651162791,0.853388889,0.119,0.431192661,1,0.568627451,1000,1000
2016,2,4,5,0,0,0,0,0,0,Opaque Ice,,0.651162791,0.851722222,0.119,0.366972477,1,0.568627451,1000,1000
2016,2,4,6,0,0,0,0,0,0,Overlapping,,0.651162791,0.819277778,0.119,0.330275229,1,0.568627451,1000,1000
2016,2,4,7,0,0,0,0,0,0,Overlapping,,0.651162791,0.769111111,0.119,0.28440367,1,0.568627451,1000,1000
2016,2,4,8,0,0,0,0,0,0,Opaque Ice,,0.651162791,0.710944444,0.119,0.256880734,1,0.549019608,1000,1000
2016,2,4,9,0,0,0,0,0,0,Overlapping,,0.651162791,0.649666667,0.119,0.247706422,1,0.549019608,1000,1000
2016,2,4,10,0,0,0,0,0,0,Opaque Ice,,0.651162791,0.588,0.119,0.256880734,1,0.549019608,1000,1000
2016,2,4,11,0,0,0,0,0,0,Overlapping,,0.651162791,0.527722222,0.119,0.256880734,1,0.549019608,1000,1000
2016,2,4,12,42.7,521.7,125.5,42.7,521.7,125.5,Overlapping,,0.651162791,0.470666667,0.119,0.229357798,1,0.549019608,1000,1000
2016,2,4,13,76.61111111,601.8,233.5555556,78.72222222,681.8333333,296.5555556,Overlapping,,0.651162791,0.418944444,0.119,0.19266055,1,0.549019608,1000,1000
2016,2,4,14,37,627.4545455,37,91,657,342,Overlapping,,0.651162791,0.375222222,0.119,0.146788991,1,0.549019608,1010,1010
2016,2,4,15,82,646.625,82,106,722,448,Opaque Ice,,0.627906977,0.343111111,0.119,0.128440367,0.9952,0.549019608,1010,1010
2016,2,4,16,166,1,166,116,746,503,Opaque Ice,,0.604651163,0.326222222,0.119,0.137614679,0.9112,0.549019608,1010,1010
2016,2,4,17,228,82,271,117,743,501,Overlapping,,0.581395349,0.326944444,0.119,0.128440367,0.8315,0.549019608,1010,1010
2016,2,4,18,169,12,175,110,714,444,Opaque Ice,,0.581395349,0.345277778,0.119,0.110091743,0.874,0.529411765,1010,1010
2016,2,4,19,116.72,568.4285714,323.24,104,760.48,432.16,Opaque Ice,,0.581395349,0.3785,0.119,0.110091743,0.8809,0.529411765,1010,1010
2016,2,4,20,66.09090909,731.3636364,289.3636364,66.09090909,731.3636364,289.3636364,Opaque Ice,,0.558139535,0.422944444,0.119,0.128440367,0.9216,0.509803922,1010,1010
2016,2,4,21,36.77777778,500.8888889,104.5555556,36.77777778,500.8888889,104.5555556,Opaque Ice,,0.558139535,0.475166667,0.119,0.137614679,0.9495,0.490196078,1010,1010
2016,2,4,22,0,0,0,0,0,0,Opaque Ice,,0.534883721,0.532555556,0.119,0.137614679,0.9214,0.490196078,1010,1010
2016,2,4,23,0,0,0,0,0,0,Opaque Ice,,0.534883721,0.592944444,0.119,0.128440367,0.9826,0.470588235,1010,1010
2016,2,5,0,0,0,0,0,0,0,Opaque Ice,,0.534883721,0.654611111,0.866,0.137614679,0.9623,0.470588235,1010,1010
2016,2,5,1,0,0,0,0,0,0,Opaque Ice,,0.534883721,0.715611111,0.866,0.155963303,1,0.450980392,1010,1010
2016,2,5,2,0,0,0,0,0,0,Overlapping,,0.511627907,0.773111111,0.866,0.155963303,0.9899,0.450980392,1010,1010
2016,2,5,3,0,0,0,0,0,0,Overlapping,,0.511627907,0.821888889,0.866,0.174311927,0.9799,0.450980392,1010,1010
2016,2,5,4,0,0,0,0,0,0,Opaque Ice,,0.511627907,0.851722222,0.866,0.19266055,0.9748,0.450980392,1010,1010
2016,2,5,5,0,0,0,0,0,0,Opaque Ice,,0.488372093,0.850166667,0.866,0.247706422,1,0.431372549,1010,1010
2016,2,5,6,0,0,0,0,0,0,Opaque Ice,,0.488372093,0.817944444,0.866,0.321100917,1,0.411764706,1010,1010
2016,2,5,7,0,0,0,0,0,0,Opaque Ice,,0.488372093,0.768,0.866,0.376146789,1,0.411764706,1010,1010
2016,2,5,8,0,0,0,0,0,0,Opaque Ice,,0.465116279,0.709944444,0.866,0.412844037,1,0.392156863,1010,1010
2016,2,5,9,0,0,0,0,0,0,Opaque Ice,,0.465116279,0.648722222,0.866,0.458715596,1,0.392156863,1010,1010
2016,2,5,10,0,0,0,0,0,0,Opaque Ice,,0.465116279,0.587,0.866,0.495412844,1,0.392156863,1010,1010
2016,2,5,11,0,0,0,0,0,0,Opaque Ice,,0.465116279,0.526722222,0.866,0.486238532,1,0.392156863,1010,1010
2016,2,5,12,42.7,521.7,125.5,42.7,521.7,125.5,Opaque Ice,,0.441860465,0.469555556,0.866,0.486238532,0.9919,0.392156863,1010,1010
2016,2,5,13,76.61111111,601.8,233.5555556,78.72222222,681.8333333,296.5555556,Opaque Ice,,0.441860465,0.417666667,0.866,0.504587156,0.986,0.392156863,1010,1010
2016,2,5,14,61,627.4545455,61,146,565,364,Overshooting,,0.441860465,0.373833333,0.866,0.550458716,0.9753,0.392156863,1010,1010
2016,2,5,15,19,646.625,19,162,663,479,Overshooting,,0.441860465,0.341555556,0.866,0.587155963,0.9612,0.392156863,1010,1010
2016,2,5,16,57,561.1538462,57,162,723,541,Overshooting,,0.441860465,0.324555556,0.866,0.596330275,0.9414,0.392156863,1010,1010
2016,2,5,17,140,598.16,140,144,766,544,Opaque Ice,,0.441860465,0.325277778,0.866,0.577981651,0.9261,0.392156863,1010,1010
2016,2,5,18,29,586.52,29,126,759,484,Overshooting,,0.441860465,0.343611111,0.866,0.550458716,0.9857,0.37254902,1010,1010
2016,2,5,19,116.72,568.4285714,323.24,104,760.48,432.16,Overshooting,,0.441860465,0.376944444,0.866,0.550458716,0.9733,0.37254902,1010,1010
2016,2,5,20,66.09090909,731.3636364,289.3636364,66.09090909,731.3636364,289.3636364,Overshooting,,0.441860465,0.421555556,0.866,0.568807339,0.9399,0.37254902,1010,1010
2016,2,5,21,36.77777778,500.8888889,104.5555556,36.77777778,500.8888889,104.5555556,Overshooting,,0.418604651,0.473888889,0.866,0.577981651,0.8899,0.37254902,1010,1010
2016,2,5,22,0,0,0,0,0,0,Super-Cooled Water,,0.395348837,0.531333333,0.866,0.568807339,0.9022,0.352941176,1010,1010
2016,2,5,23,0,0,0,0,0,0,Super-Cooled Water,,0.372093023,0.591777778,0.866,0.541284404,0.8589,0.352941176,1010,1010
2016,2,6,0,0,0,0,0,0,0,Probably Clear,,0.372093023,0.653444444,0.866,0.504587156,0.813,0.352941176,1010,1010
2016,2,6,1,0,0,0,0,0,0,Probably Clear,,0.348837209,0.714388889,0.866,0.47706422,0.8369,0.333333333,1010,1010
2016,2,6,2,0,0,0,0,0,0,Probably Clear,,0.348837209,0.771777778,0.866,0.449541284,0.8103,0.333333333,1010,1010
2016,2,6,3,0,0,0,0,0,0,Probably Clear,,0.325581395,0.820444444,0.866,0.412844037,0.8394,0.31372549,1010,1010
2016,2,6,4,0,0,0,0,0,0,Probably Clear,,0.302325581,0.850055556,0.866,0.385321101,0.8465,0.294117647,1020,>=1020
2016,2,6,5,0,0,0,0,0,0,Super-Cooled Water,,0.302325581,0.848555556,0.866,0.366972477,0.8765,0.274509804,1020,>=1020
2016,2,6,6,0,0,0,0,0,0,Probably Clear,,0.279069767,0.816611111,0.866,0.357798165,0.8556,0.274509804,1020,>=1020
2016,2,6,7,0,0,0,0,0,0,Probably Clear,,0.279069767,0.766833333,0.866,0.330275229,0.8315,0.274509804,1020,>=1020
2016,2,6,8,0,0,0,0,0,0,Probably Clear,,0.279069767,0.708888889,0.866,0.302752294,0.8774,0.254901961,1020,>=1020
2016,2,6,9,0,0,0,0,0,0,Probably Clear,,0.279069767,0.647722222,0.866,0.266055046,0.8684,0.254901961,1020,>=1020
2016,2,6,10,0,0,0,0,0,0,Probably Clear,,0.255813953,0.586,0.866,0.23853211,0.8544,0.254901961,1020,>=1020
2016,2,6,11,0,0,0,0,0,0,Probably Clear,,0.255813953,0.525611111,0.866,0.211009174,0.7827,0.274509804,1020,>=1020
2016,2,6,12,42.7,521.7,125.5,42.7,521.7,125.5,Probably Clear,,0.279069767,0.468388889,0.866,0.174311927,0.7426,0.294117647,1020,>=1020
2016,2,6,13,69,694,250,69,694,250,Probably Clear,,0.302325581,0.416388889,0.866,0.146788991,0.6704,0.352941176,1020,>=1020
2016,2,6,14,83,671,345,91,817,410,Overlapping,,0.348837209,0.372388889,0.866,0.146788991,0.7182,0.37254902,1020,>=1020
2016,2,6,15,138,578,417,106,872,526,Overlapping,,0.372093023,0.34,0.866,0.183486239,0.7619,0.37254902,1020,>=1020
2016,2,6,16,120,694,487,114,890,585,Overlapping,,0.395348837,0.322888889,0.866,0.229357798,0.805,0.37254902,1020,>=1020
2016,2,6,17,127,671,480,117,881,580,Overlapping,,0.395348837,0.323555556,0.866,0.266055046,0.7766,0.392156863,1020,>=1020
2016,2,6,18,108,677,431,113,840,513,Overlapping,,0.395348837,0.342,0.866,0.302752294,0.7985,0.392156863,1020,>=1020
2016,2,6,19,100,580,321,100,763,391,Super-Cooled Water,,0.418604651,0.375444444,0.866,0.311926606,0.8242,0.392156863,1020,>=1020
2016,2,6,20,66.09090909,731.3636364,289.3636364,66.09090909,731.3636364,289.3636364,Super-Cooled Water,,0.418604651,0.420111111,0.866,0.302752294,0.9146,0.37254902,1020,>=1020
2016,2,6,21,36.77777778,500.8888889,104.5555556,36.77777778,500.8888889,104.5555556,Super-Cooled Water,,0.418604651,0.472611111,0.866,0.293577982,0.9214,0.37254902,1020,>=1020
2016,2,6,22,0,0,0,0,0,0,Overlapping,,0.418604651,0.530166667,0.866,0.293577982,0.8888,0.37254902,1020,>=1020
2016,2,6,23,0,0,0,0,0,0,Overlapping,,0.418604651,0.590611111,0.866,0.293577982,0.8702,0.37254902,1020,>=1020
2016,2,7,0,0,0,0,0,0,0,Overlapping,,0.395348837,0.652277778,0.866,0.293577982,0.925,0.352941176,1020,>=1020
2016,2,7,1,0,0,0,0,0,0,Probably Clear,,0.395348837,0.713166667,0.866,0.293577982,0.9139,0.352941176,1020,>=1020
2016,2,7,2,0,0,0,0,0,0,Overlapping,,0.395348837,0.7705,0.866,0.302752294,0.8982,0.352941176,1020,>=1020
2016,2,7,3,0,0,0,0,0,0,Super-Cooled Water,,0.395348837,0.818888889,0.866,0.311926606,0.8829,0.352941176,1020,>=1020
2016,2,7,4,0,0,0,0,0,0,Super-Cooled Water,,0.395348837,0.848388889,0.866,0.302752294,0.8774,0.352941176,1020,>=1020
2016,2,7,5,0,0,0,0,0,0,Overlapping,,0.395348837,0.846888889,0.866,0.302752294,0.8996,0.352941176,1010,1010
2016,2,7,6,0,0,0,0,0,0,Probably Clear,,0.395348837,0.815222222,0.866,0.302752294,0.9094,0.352941176,1010,1010
2016,2,7,7,0,0,0,0,0,0,Super-Cooled Water,,0.395348837,0.765611111,0.866,0.302752294,0.8907,0.352941176,1010,1010
2016,2,7,8,0,0,0,0,0,0,Super-Cooled Water,,0.395348837,0.707833333,0.866,0.293577982,0.9463,0.333333333,1010,1010
2016,2,7,9,0,0,0,0,0,0,Super-Cooled Water,,0.395348837,0.646666667,0.866,0.28440367,0.9375,0.333333333,1010,1010
2016,2,7,10,0,0,0,0,0,0,Probably Clear,,0.372093023,0.584944444,0.866,0.266055046,0.9196,0.333333333,1010,1010
2016,2,7,11,0,0,0,0,0,0,Probably Clear,,0.372093023,0.524555556,0.866,0.23853211,0.8882,0.333333333,1010,1010
2016,2,7,12,35,390,75,35,390,75,Probably Clear,,0.372093023,0.467166667,0.866,0.211009174,0.84,0.352941176,1010,1010
2016,2,7,13,68,681,247,68,681,247,Clear,,0.418604651,0.415055556,0.866,0.165137615,0.8879,0.37254902,1010,1010
2016,2,7,14,88,807,406,88,807,406,Probably Clear,,0.441860465,0.370944444,0.866,0.137614679,0.8913,0.392156863,1010,1010
