Year,Month,Day,Hour,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point Norm,Solar Zenith Angle Norm,Surface Albedo,Wind Speed Norm,Relative Humidity Norm,Temperature Norm,Pressure,Pressure Cat
2017,11,14,21,0,0,0,0,0,0,Super-Cooled Water,0.441860465,0.5115,0.114,0.311926606,0.7901,0.450980392,1020,>=1020
2017,11,14,22,0,0,0,0,0,0,Super-Cooled Water,0.441860465,0.570111111,0.114,0.302752294,0.7922,0.450980392,1020,>=1020
2017,11,14,23,0,0,0,0,0,0,Super-Cooled Water,0.441860465,0.631111111,0.114,0.293577982,0.798,0.450980392,1020,>=1020
2017,11,15,0,0,0,0,0,0,0,Super-Cooled Water,0.441860465,0.692888889,0.114,0.28440367,0.8627,0.431372549,1020,>=1020
2017,11,15,1,0,0,0,0,0,0,Super-Cooled Water,0.441860465,0.753222222,0.114,0.275229358,0.8669,0.431372549,1020,>=1020
2017,11,15,2,0,0,0,0,0,0,Super-Cooled Water,0.465116279,0.808777778,0.114,0.266055046,0.8714,0.431372549,1020,>=1020
2017,11,15,3,0,0,0,0,0,0,Super-Cooled Water,0.465116279,0.851944444,0.114,0.266055046,0.8745,0.431372549,1020,>=1020
2017,11,15,4,0,0,0,0,0,0,Super-Cooled Water,0.465116279,0.868777778,0.114,0.266055046,0.8736,0.431372549,1020,>=1020
2017,11,15,5,0,0,0,0,0,0,Super-Cooled Water,0.465116279,0.849888889,0.114,0.266055046,0.8732,0.431372549,1020,>=1020
2017,11,15,6,0,0,0,0,0,0,Super-Cooled Water,0.465116279,0.805611111,0.114,0.266055046,0.9349,0.411764706,1020,>=1020
2017,11,15,7,0,0,0,0,0,0,Super-Cooled Water,0.441860465,0.749666667,0.114,0.266055046,0.9266,0.411764706,1020,>=1020
2017,11,15,8,0,0,0,0,0,0,Super-Cooled Water,0.441860465,0.689166667,0.114,0.275229358,0.9227,0.411764706,1020,>=1020
2017,11,15,9,0,0,0,0,0,0,Probably Clear,0.441860465,0.6275,0.114,0.275229358,0.9223,0.411764706,1020,>=1020
2017,11,15,10,0,0,0,0,0,0,Probably Clear,0.441860465,0.566666667,0.114,0.275229358,0.9887,0.392156863,1020,>=1020
2017,11,15,11,0,0,0,0,0,0,Probably Clear,0.441860465,0.508388889,0.114,0.275229358,0.9865,0.392156863,1020,>=1020
2017,11,15,12,44,461,109,44,461,109,Clear,0.441860465,0.4545,0.114,0.275229358,0.8509,0.431372549,1020,>=1020
2017,11,15,13,67,683,263,67,683,263,Clear,0.441860465,0.407333333,0.114,0.275229358,0.7791,0.450980392,1020,>=1020
2017,11,15,14,168,106,210,80,785,391,Fog,0.441860465,0.369944444,0.114,0.256880734,0.7044,0.470588235,1020,>=1020
2017,11,15,15,203,179,287,84,838,475,Fog,0.441860465,0.345722222,0.114,0.23853211,0.6507,0.490196078,1020,>=1020
2017,11,15,16,216,171,300,87,850,502,Fog,0.441860465,0.337666667,0.114,0.220183486,0.6516,0.490196078,1020,>=1020
2017,11,15,17,177,23,188,86,829,470,Super-Cooled Water,0.441860465,0.346888889,0.114,0.201834862,0.6545,0.490196078,1020,>=1020
2017,11,15,18,165,108,207,78,782,384,Super-Cooled Water,0.441860465,0.372166667,0.114,0.183486239,0.6589,0.490196078,1010,1010
2017,11,15,19,66,671,253,66,671,253,Probably Clear,0.441860465,0.410333333,0.114,0.165137615,0.7132,0.470588235,1010,1010
2017,11,15,20,41,437,99,41,437,99,Probably Clear,0.441860465,0.458,0.114,0.146788991,0.7866,0.450980392,1010,1010
2017,11,15,21,0,0,0,0,0,0,Probably Clear,0.465116279,0.512277778,0.114,0.146788991,0.8825,0.431372549,1010,1010
2017,11,15,22,0,0,0,0,0,0,Probably Clear,0.441860465,0.570833333,0.114,0.155963303,0.9256,0.411764706,1010,1010
2017,11,15,23,0,0,0,0,0,0,Probably Clear,0.441860465,0.631833333,0.114,0.155963303,0.9238,0.411764706,1010,1010
2017,11,16,0,0,0,0,0,0,0,Super-Cooled Water,0.441860465,0.693555556,0.114,0.146788991,0.9204,0.411764706,1010,1010
2017,11,16,1,0,0,0,0,0,0,Overlapping,0.441860465,0.754,0.114,0.137614679,0.918,0.411764706,1010,1010
2017,11,16,2,0,0,0,0,0,0,Overlapping,0.441860465,0.809666667,0.114,0.155963303,0.9308,0.411764706,1010,1010
2017,11,16,3,0,0,0,0,0,0,Overlapping,0.465116279,0.853111111,0.114,0.174311927,0.9492,0.411764706,1010,1010
2017,11,16,4,0,0,0,0,0,0,Super-Cooled Water,0.465116279,0.870222222,0.114,0.183486239,0.9058,0.431372549,1010,1010
2017,11,16,5,0,0,0,0,0,0,Overlapping,0.465116279,0.851222222,0.114,0.183486239,0.9302,0.431372549,1010,1010
2017,11,16,6,0,0,0,0,0,0,Overlapping,0.488372093,0.806777778,0.114,0.19266055,0.8942,0.450980392,1010,1010
2017,11,16,7,0,0,0,0,0,0,Opaque Ice,0.488372093,0.750777778,0.114,0.211009174,0.9305,0.450980392,1010,1010
2017,11,16,8,0,0,0,0,0,0,Opaque Ice,0.511627907,0.690222222,0.114,0.23853211,0.901,0.470588235,1010,1010
2017,11,16,9,0,0,0,0,0,0,Opaque Ice,0.534883721,0.628555556,0.114,0.247706422,0.9402,0.470588235,1010,1010
2017,11,16,10,0,0,0,0,0,0,Overlapping,0.534883721,0.567722222,0.114,0.266055046,0.9094,0.490196078,1010,1010
2017,11,16,11,0,0,0,0,0,0,Overlapping,0.558139535,0.5095,0.114,0.28440367,0.9355,0.490196078,1010,1010
2017,11,16,12,39.66666667,490.3333333,110.6666667,39.66666667,490.3333333,110.6666667,Overlapping,0.558139535,0.455666667,0.114,0.28440367,0.9572,0.490196078,1010,1010
2017,11,16,13,70,589.4705882,203.6190476,66.28571429,686.9047619,268.2380952,Overlapping,0.558139535,0.408666667,0.114,0.293577982,0.9289,0.509803922,1000,1000
2017,11,16,14,85,573.5909091,85,80,735,369,Super-Cooled Water,0.581395349,0.371333333,0.114,0.330275229,0.906,0.529411765,1000,1000
2017,11,16,15,128.4814815,544.6666667,325.962963,86.2962963,815.4074074,468.8888889,Super-Cooled Water,0.604651163,0.347111111,0.114,0.348623853,0.8763,0.549019608,1000,1000
2017,11,16,16,82,594.65,82,96,772,470,Overlapping,0.604651163,0.339,0.114,0.348623853,0.9018,0.549019608,1000,1000
2017,11,16,17,14,530.3181818,14,86,780,444,Overlapping,0.604651163,0.348166667,0.114,0.330275229,0.9094,0.549019608,1000,1000
2017,11,16,18,163,182,233,77,737,363,Overlapping,0.604651163,0.373277778,0.114,0.293577982,0.9671,0.529411765,1000,1000
2017,11,16,19,60.66666667,687.1333333,245.6666667,60.66666667,687.1333333,245.6666667,Overlapping,0.604651163,0.411333333,0.114,0.23853211,0.9634,0.529411765,1000,1000
2017,11,16,20,37.33333333,472.1666667,98.08333333,37.33333333,472.1666667,98.08333333,Overlapping,0.604651163,0.458888889,0.114,0.146788991,1,0.509803922,1000,1000
2017,11,16,21,0,0,0,0,0,0,Probably Clear,0.581395349,0.513055556,0.114,0.082568807,1,0.490196078,1000,1000
2017,11,16,22,0,0,0,0,0,0,Fog,0.581395349,0.571555556,0.114,0.128440367,1,0.490196078,1000,1000
2017,11,16,23,0,0,0,0,0,0,Overlapping,0.581395349,0.6325,0.114,0.220183486,1,0.490196078,1000,1000
2017,11,17,0,0,0,0,0,0,0,Overlapping,0.604651163,0.694222222,0.11,0.28440367,1,0.509803922,1000,1000
2017,11,17,1,0,0,0,0,0,0,Probably Clear,0.581395349,0.754722222,0.11,0.330275229,1,0.490196078,1000,1000
2017,11,17,2,0,0,0,0,0,0,Probably Clear,0.534883721,0.810555556,0.11,0.357798165,1,0.470588235,1000,1000
2017,11,17,3,0,0,0,0,0,0,Probably Clear,0.534883721,0.854277778,0.11,0.348623853,1,0.470588235,1000,1000
2017,11,17,4,0,0,0,0,0,0,Probably Clear,0.534883721,0.871555556,0.11,0.348623853,1,0.470588235,1000,1000
2017,11,17,5,0,0,0,0,0,0,Super-Cooled Water,0.534883721,0.852555556,0.11,0.357798165,1,0.450980392,1000,1000
2017,11,17,6,0,0,0,0,0,0,Probably Clear,0.534883721,0.808,0.11,0.366972477,1,0.450980392,1000,1000
2017,11,17,7,0,0,0,0,0,0,Probably Clear,0.511627907,0.751833333,0.11,0.394495413,0.9729,0.450980392,1000,1000
2017,11,17,8,0,0,0,0,0,0,Super-Cooled Water,0.488372093,0.691277778,0.11,0.412844037,0.9715,0.431372549,1000,1000
2017,11,17,9,0,0,0,0,0,0,Super-Cooled Water,0.465116279,0.629555556,0.11,0.431192661,0.9043,0.431372549,1000,1000
2017,11,17,10,0,0,0,0,0,0,Probably Clear,0.441860465,0.568833333,0.11,0.458715596,0.9094,0.411764706,1000,1000
2017,11,17,11,0,0,0,0,0,0,Probably Clear,0.441860465,0.510611111,0.11,0.47706422,0.8487,0.411764706,1000,1000
2017,11,17,12,39.66666667,490.3333333,110.6666667,39.66666667,490.3333333,110.6666667,Probably Clear,0.418604651,0.456888889,0.11,0.486238532,0.8016,0.411764706,1000,1000
2017,11,17,13,64,669,250,64,669,250,Probably Clear,0.418604651,0.409944444,0.11,0.486238532,0.71,0.431372549,1000,1000
2017,11,17,14,92.21428571,573.5909091,269.5,80.64285714,765.4285714,386.2142857,Clear,0.395348837,0.372666667,0.11,0.47706422,0.6881,0.431372549,1000,1000
2017,11,17,15,77,845,464,77,845,464,Clear,0.395348837,0.3485,0.11,0.458715596,0.6418,0.450980392,1000,1000
2017,11,17,16,77,871,496,77,871,496,Clear,0.418604651,0.340388889,0.11,0.449541284,0.6076,0.470588235,1000,1000
2017,11,17,17,73,870,470,73,870,470,Clear,0.418604651,0.349444444,0.11,0.440366972,0.6177,0.470588235,1000,1000
2017,11,17,18,67,837,389,67,837,389,Clear,0.418604651,0.374444444,0.11,0.440366972,0.5786,0.490196078,1000,1000
2017,11,17,19,54,757,260,54,757,260,Clear,0.418604651,0.412333333,0.11,0.440366972,0.6078,0.470588235,1000,1000
2017,11,17,20,34,545,102,34,545,102,Probably Clear,0.395348837,0.459777778,0.11,0.440366972,0.6274,0.450980392,1000,1000
2017,11,17,21,0,0,0,0,0,0,Probably Clear,0.395348837,0.513833333,0.11,0.431192661,0.6519,0.431372549,1010,1010
2017,11,17,22,0,0,0,0,0,0,Probably Clear,0.372093023,0.572222222,0.11,0.422018349,0.6426,0.431372549,1010,1010
2017,11,17,23,0,0,0,0,0,0,Probably Clear,0.372093023,0.633111111,0.11,0.412844037,0.6861,0.411764706,1010,1010
2017,11,18,0,0,0,0,0,0,0,Clear,0.372093023,0.694888889,0.11,0.394495413,0.729,0.392156863,1010,1010
2017,11,18,1,0,0,0,0,0,0,Probably Clear,0.372093023,0.755444444,0.11,0.366972477,0.7768,0.37254902,1010,1010
2017,11,18,2,0,0,0,0,0,0,Probably Clear,0.372093023,0.811388889,0.11,0.348623853,0.7746,0.37254902,1010,1010
2017,11,18,3,0,0,0,0,0,0,Probably Clear,0.372093023,0.855333333,0.11,0.330275229,0.7701,0.37254902,1010,1010
2017,11,18,4,0,0,0,0,0,0,Probably Clear,0.372093023,0.872888889,0.11,0.321100917,0.7598,0.37254902,1010,1010
2017,11,18,5,0,0,0,0,0,0,Probably Clear,0.372093023,0.853888889,0.11,0.302752294,0.7508,0.37254902,1010,1010
2017,11,18,6,0,0,0,0,0,0,Probably Clear,0.348837209,0.809166667,0.11,0.28440367,0.7426,0.37254902,1010,1010
2017,11,18,7,0,0,0,0,0,0,Probably Clear,0.348837209,0.752944444,0.11,0.266055046,0.7918,0.352941176,1010,1010
2017,11,18,8,0,0,0,0,0,0,Super-Cooled Water,0.348837209,0.692277778,0.11,0.247706422,0.7924,0.352941176,1010,1010
2017,11,18,9,0,0,0,0,0,0,Probably Clear,0.348837209,0.630611111,0.11,0.229357798,0.7841,0.352941176,1010,1010
2017,11,18,10,0,0,0,0,0,0,Probably Clear,0.348837209,0.569888889,0.11,0.220183486,0.7808,0.352941176,1010,1010
2017,11,18,11,0,0,0,0,0,0,Probably Clear,0.348837209,0.511777778,0.11,0.19266055,0.7211,0.37254902,1010,1010
2017,11,18,12,35,519,103,35,519,103,Probably Clear,0.348837209,0.458055556,0.11,0.137614679,0.7266,0.37254902,1010,1010
2017,11,18,13,70,589.4705882,203.6190476,66.28571429,686.9047619,268.2380952,Probably Clear,0.325581395,0.411166667,0.11,0.128440367,0.596,0.411764706,1010,1010
2017,11,18,14,107,549,319,65,842,390,Overlapping,0.325581395,0.374,0.11,0.155963303,0.5049,0.450980392,1000,1000
2017,11,18,15,187,286,317,74,870,470,Overlapping,0.348837209,0.349833333,0.11,0.183486239,0.4844,0.470588235,1000,1000
2017,11,18,16,193,321,346,79,865,492,Overlapping,0.372093023,0.341666667,0.11,0.201834862,0.5078,0.490196078,1000,1000
2017,11,18,17,139,530.3181818,139,79,833,456,Overlapping,0.418604651,0.350666667,0.11,0.211009174,0.5642,0.509803922,1000,1000
2017,11,18,18,96,504.3913043,96,76,758,365,Overlapping,0.465116279,0.3755,0.11,0.220183486,0.6681,0.509803922,1000,1000
2017,11,18,19,60.66666667,687.1333333,245.6666667,60.66666667,687.1333333,245.6666667,Overlapping,0.511627907,0.413277778,0.11,0.220183486,0.7095,0.529411765,1000,1000
2017,11,18,20,37.33333333,472.1666667,98.08333333,37.33333333,472.1666667,98.08333333,Overlapping,0.534883721,0.460555556,0.11,0.229357798,0.8442,0.509803922,1000,1000
2017,11,18,21,0,0,0,0,0,0,Super-Cooled Water,0.558139535,0.514555556,0.11,0.23853211,0.896,0.509803922,1000,1000
2017,11,18,22,0,0,0,0,0,0,Overlapping,0.581395349,0.572833333,0.11,0.256880734,0.9548,0.509803922,1000,1000
2017,11,18,23,0,0,0,0,0,0,Overlapping,0.604651163,0.633722222,0.11,0.275229358,0.9496,0.529411765,1000,1000
2017,11,19,0,0,0,0,0,0,0,Opaque Ice,0.604651163,0.695444444,0.11,0.302752294,0.9289,0.549019608,990,<=900
2017,11,19,1,0,0,0,0,0,0,Opaque Ice,0.627906977,0.756055556,0.11,0.339449541,0.9705,0.549019608,990,<=900
2017,11,19,2,0,0,0,0,0,0,Overlapping,0.651162791,0.812166667,0.11,0.366972477,0.9381,0.568627451,990,<=900
2017,11,19,3,0,0,0,0,0,0,Super-Cooled Water,0.651162791,0.856388889,0.11,0.357798165,0.9833,0.568627451,990,<=900
2017,11,19,4,0,0,0,0,0,0,Opaque Ice,0.674418605,0.874222222,0.11,0.357798165,0.9712,0.588235294,990,<=900
2017,11,19,5,0,0,0,0,0,0,Overlapping,0.697674419,0.855166667,0.11,0.385321101,1,0.588235294,990,<=900
2017,11,19,6,0,0,0,0,0,0,Overlapping,0.697674419,0.810333333,0.11,0.412844037,0.9637,0.607843137,990,<=900
2017,11,19,7,0,0,0,0,0,0,Overlapping,0.697674419,0.754,0.11,0.422018349,0.9763,0.607843137,990,<=900
2017,11,19,8,0,0,0,0,0,0,Overlapping,0.720930233,0.693333333,0.11,0.431192661,0.9515,0.62745098,980,<=900
2017,11,19,9,0,0,0,0,0,0,Opaque Ice,0.720930233,0.631666667,0.11,0.440366972,0.994,0.62745098,980,<=900
2017,11,19,10,0,0,0,0,0,0,Overlapping,0.744186047,0.570944444,0.11,0.458715596,1,0.62745098,980,<=900
2017,11,19,11,0,0,0,0,0,0,Opaque Ice,0.744186047,0.512888889,0.11,0.467889908,0.9725,0.647058824,980,<=900
2017,11,19,12,39.66666667,490.3333333,110.6666667,39.66666667,490.3333333,110.6666667,Opaque Ice,0.744186047,0.459277778,0.11,0.486238532,0.9805,0.647058824,980,<=900
2017,11,19,13,70,589.4705882,203.6190476,66.28571429,686.9047619,268.2380952,Opaque Ice,0.744186047,0.412444444,0.11,0.495412844,0.9885,0.647058824,980,<=900
2017,11,19,14,7,573.5909091,7,140,463,317,Overlapping,0.744186047,0.375277778,0.11,0.467889908,0.9857,0.647058824,980,<=900
2017,11,19,15,32,544.6666667,32,124,638,412,Super-Cooled Water,0.744186047,0.351166667,0.11,0.431192661,0.9478,0.647058824,980,<=900
2017,11,19,16,117.36,594.65,348.2,86.84,833.88,494.56,Super-Cooled Water,0.697674419,0.343,0.11,0.440366972,0.9043,0.62745098,980,<=900
2017,11,19,17,105,724,431,105,724,431,Probably Clear,0.627906977,0.351833333,0.11,0.495412844,0.8743,0.568627451,980,<=900
2017,11,19,18,88,713,358,88,713,358,Clear,0.511627907,0.376555556,0.11,0.550458716,0.7485,0.529411765,980,<=900
2017,11,19,19,70,625,236,70,625,236,Clear,0.465116279,0.414166667,0.11,0.541284404,0.6832,0.509803922,990,<=900
2017,11,19,20,40,403,89,40,403,89,Probably Clear,0.441860465,0.461333333,0.11,0.52293578,0.6971,0.490196078,990,<=900
2017,11,19,21,0,0,0,0,0,0,Probably Clear,0.441860465,0.515222222,0.11,0.504587156,0.7161,0.470588235,990,<=900
2017,11,19,22,0,0,0,0,0,0,Probably Clear,0.441860465,0.573444444,0.11,0.47706422,0.7511,0.450980392,990,<=900
2017,11,19,23,0,0,0,0,0,0,Probably Clear,0.441860465,0.634277778,0.11,0.458715596,0.7421,0.450980392,990,<=900
2017,11,20,0,0,0,0,0,0,0,Super-Cooled Water,0.441860465,0.696,0.11,0.440366972,0.7868,0.431372549,990,<=900
2017,11,20,1,0,0,0,0,0,0,Probably Clear,0.441860465,0.756666667,0.11,0.412844037,0.7886,0.431372549,990,<=900
2017,11,20,2,0,0,0,0,0,0,Probably Clear,0.441860465,0.812944444,0.11,0.394495413,0.7966,0.431372549,990,<=900
2017,11,20,3,0,0,0,0,0,0,Probably Clear,0.441860465,0.857444444,0.11,0.366972477,0.8618,0.411764706,1000,1000
2017,11,20,4,0,0,0,0,0,0,Probably Clear,0.441860465,0.8755,0.11,0.366972477,0.8666,0.411764706,1000,1000
2017,11,20,5,0,0,0,0,0,0,Overlapping,0.441860465,0.856444444,0.11,0.366972477,0.8686,0.411764706,1000,1000
2017,11,20,6,0,0,0,0,0,0,Probably Clear,0.441860465,0.811444444,0.11,0.376146789,0.8672,0.411764706,1000,1000
2017,11,20,7,0,0,0,0,0,0,Probably Clear,0.441860465,0.755055556,0.11,0.376146789,0.8628,0.411764706,1000,1000
2017,11,20,8,0,0,0,0,0,0,Probably Clear,0.441860465,0.694333333,0.11,0.394495413,0.8527,0.411764706,1000,1000
2017,11,20,9,0,0,0,0,0,0,Super-Cooled Water,0.441860465,0.632666667,0.11,0.403669725,0.8919,0.392156863,1000,1000
2017,11,20,10,0,0,0,0,0,0,Probably Clear,0.441860465,0.572,0.11,0.403669725,0.8678,0.392156863,1000,1000
2017,11,20,11,0,0,0,0,0,0,Probably Clear,0.418604651,0.513944444,0.11,0.412844037,0.8415,0.392156863,1000,1000
2017,11,20,12,39.66666667,490.3333333,110.6666667,39.66666667,490.3333333,110.6666667,Probably Clear,0.395348837,0.460388889,0.11,0.440366972,0.8035,0.392156863,1000,1000
2017,11,20,13,59,719,252,59,719,252,Clear,0.372093023,0.413666667,0.11,0.458715596,0.7363,0.392156863,1000,1000
2017,11,20,14,71,818,380,71,818,380,Clear,0.348837209,0.376555556,0.11,0.467889908,0.628,0.411764706,1000,1000
2017,11,20,15,77,863,463,77,863,463,Clear,0.348837209,0.352444444,0.11,0.458715596,0.5698,0.431372549,1000,1000
2017,11,20,16,194,293,332,77,881,491,Super-Cooled Water,0.348837209,0.344222222,0.11,0.440366972,0.5403,0.450980392,1000,1000
2017,11,20,17,165,390,339,76,862,460,Super-Cooled Water,0.348837209,0.353,0.11,0.412844037,0.556,0.450980392,1000,1000
2017,11,20,18,155,203,231,74,796,372,Super-Cooled Water,0.372093023,0.377611111,0.11,0.403669725,0.5703,0.450980392,1000,1000
2017,11,20,19,61,689,242,61,689,242,Probably Clear,0.372093023,0.415055556,0.11,0.394495413,0.5856,0.450980392,1010,1010
2017,11,20,20,36,451,90,36,451,90,Probably Clear,0.395348837,0.462111111,0.11,0.385321101,0.6043,0.450980392,1010,1010
2017,11,20,21,0,0,0,0,0,0,Super-Cooled Water,0.395348837,0.515833333,0.11,0.385321101,0.6314,0.450980392,1010,1010
2017,11,20,22,0,0,0,0,0,0,Probably Clear,0.418604651,0.574,0.11,0.376146789,0.7061,0.431372549,1010,1010
2017,11,20,23,0,0,0,0,0,0,Probably Clear,0.418604651,0.634777778,0.11,0.376146789,0.7295,0.431372549,1010,1010
2017,11,21,0,0,0,0,0,0,0,Probably Clear,0.441860465,0.696555556,0.11,0.366972477,0.7512,0.431372549,1010,1010
2017,11,21,1,0,0,0,0,0,0,Overlapping,0.441860465,0.757277778,0.11,0.348623853,0.7753,0.431372549,1010,1010
2017,11,21,2,0,0,0,0,0,0,Super-Cooled Water,0.441860465,0.813666667,0.11,0.311926606,0.8606,0.411764706,1010,1010
2017,11,21,3,0,0,0,0,0,0,Super-Cooled Water,0.441860465,0.858388889,0.11,0.293577982,0.8911,0.411764706,1010,1010
2017,11,21,4,0,0,0,0,0,0,Super-Cooled Water,0.441860465,0.876722222,0.11,0.28440367,0.9098,0.411764706,1010,1010
2017,11,21,5,0,0,0,0,0,0,Probably Clear,0.441860465,0.857666667,0.11,0.275229358,0.9269,0.411764706,1010,1010
2017,11,21,6,0,0,0,0,0,0,Probably Clear,0.465116279,0.812611111,0.11,0.275229358,0.944,0.411764706,1010,1010
2017,11,21,7,0,0,0,0,0,0,Probably Clear,0.465116279,0.756111111,0.11,0.275229358,0.9594,0.411764706,1010,1010
2017,11,21,8,0,0,0,0,0,0,Probably Clear,0.465116279,0.695388889,0.11,0.275229358,0.9744,0.411764706,1010,1010
2017,11,21,9,0,0,0,0,0,0,Probably Clear,0.465116279,0.633722222,0.11,0.275229358,0.9938,0.411764706,1010,1010
2017,11,21,10,0,0,0,0,0,0,Probably Clear,0.488372093,0.573055556,0.11,0.275229358,1,0.411764706,1010,1010
2017,11,21,11,0,0,0,0,0,0,Probably Clear,0.488372093,0.515055556,0.11,0.28440367,0.9764,0.431372549,1010,1010
2017,11,21,12,39.66666667,490.3333333,110.6666667,39.66666667,490.3333333,110.6666667,Probably Clear,0.511627907,0.461555556,0.11,0.275229358,0.9388,0.450980392,1010,1010
2017,11,21,13,70,589.4705882,203.6190476,66.28571429,686.9047619,268.2380952,Probably Clear,0.511627907,0.414833333,0.11,0.275229358,0.8547,0.490196078,1010,1010
2017,11,21,14,73,774,363,73,774,363,Clear,0.534883721,0.377833333,0.11,0.28440367,0.7287,0.549019608,1010,1010
2017,11,21,15,76,838,447,76,838,447,Clear,0.534883721,0.353722222,0.11,0.321100917,0.7064,0.568627451,1010,1010
2017,11,21,16,78,850,475,78,850,475,Clear,0.534883721,0.345444444,0.11,0.385321101,0.6636,0.588235294,1010,1010
2017,11,21,17,78,827,444,78,827,444,Clear,0.534883721,0.354111111,0.11,0.431192661,0.6074,0.607843137,1010,1010
2017,11,21,18,71,778,361,71,778,361,Clear,0.534883721,0.378555556,0.11,0.440366972,0.6068,0.607843137,1010,1010
2017,11,21,19,61,660,234,61,660,234,Probably Clear,0.534883721,0.415888889,0.11,0.440366972,0.6601,0.588235294,1010,1010
2017,11,21,20,38,394,84,38,394,84,Probably Clear,0.558139535,0.462833333,0.11,0.412844037,0.7286,0.568627451,1010,1010
2017,11,21,21,0,0,0,0,0,0,Overlapping,0.558139535,0.516444444,0.11,0.403669725,0.7431,0.568627451,1010,1010
2017,11,21,22,0,0,0,0,0,0,Overlapping,0.558139535,0.574555556,0.11,0.394495413,0.7547,0.568627451,1010,1010
2017,11,21,23,0,0,0,0,0,0,Overlapping,0.581395349,0.635277778,0.11,0.385321101,0.7724,0.568627451,1010,1010
2017,11,22,0,0,0,0,0,0,0,Overlapping,0.581395349,0.697,0.11,0.366972477,0.7942,0.568627451,1010,1010
2017,11,22,1,0,0,0,0,0,0,Probably Clear,0.604651163,0.757777778,0.11,0.357798165,0.8164,0.568627451,1010,1010
2017,11,22,2,0,0,0,0,0,0,Overlapping,0.604651163,0.814333333,0.11,0.339449541,0.8934,0.549019608,1010,1010
2017,11,22,3,0,0,0,0,0,0,Cirrus,0.604651163,0.859333333,0.11,0.321100917,0.9096,0.549019608,1010,1010
2017,11,22,4,0,0,0,0,0,0,Overlapping,0.604651163,0.877944444,0.11,0.293577982,0.9229,0.549019608,1010,1010
2017,11,22,5,0,0,0,0,0,0,Overlapping,0.627906977,0.858888889,0.11,0.256880734,0.9358,0.549019608,1010,1010
2017,11,22,6,0,0,0,0,0,0,Overlapping,0.627906977,0.813722222,0.11,0.229357798,0.9515,0.549019608,1010,1010
2017,11,22,7,0,0,0,0,0,0,Overlapping,0.627906977,0.757166667,0.11,0.220183486,0.979,0.549019608,1010,1010
2017,11,22,8,0,0,0,0,0,0,Opaque Ice,0.651162791,0.696388889,0.11,0.19266055,1,0.549019608,1010,1010
2017,11,22,9,0,0,0,0,0,0,Opaque Ice,0.651162791,0.634722222,0.11,0.155963303,0.9931,0.568627451,1010,1010
2017,11,22,10,0,0,0,0,0,0,Opaque Ice,0.651162791,0.574055556,0.11,0.137614679,1,0.568627451,1010,1010
2017,11,22,11,0,0,0,0,0,0,Opaque Ice,0.651162791,0.516111111,0.11,0.146788991,1,0.568627451,1010,1010
2017,11,22,12,39.66666667,490.3333333,110.6666667,39.66666667,490.3333333,110.6666667,Opaque Ice,0.697674419,0.462666667,0.11,0.174311927,1,0.588235294,1010,1010
2017,11,22,13,70,589.4705882,203.6190476,66.28571429,686.9047619,268.2380952,Opaque Ice,0.697674419,0.416055556,0.11,0.19266055,1,0.588235294,1000,1000
2017,11,22,14,34,573.5909091,34,84,671,333,Opaque Ice,0.697674419,0.379055556,0.11,0.220183486,0.9977,0.588235294,1000,1000
2017,11,22,15,52,544.6666667,52,81,762,417,Opaque Ice,0.697674419,0.354944444,0.11,0.211009174,1,0.607843137,1000,1000
2017,11,22,16,46,594.65,46,82,780,444,Opaque Ice,0.697674419,0.346611111,0.11,0.165137615,0.9977,0.607843137,1000,1000
2017,11,22,17,126.1481481,530.3181818,324.7777778,87.33333333,812.5925926,466.7407407,Opaque Ice,0.697674419,0.355222222,0.11,0.128440367,1,0.588235294,1000,1000
2017,11,22,18,85,504.3913043,85,87,659,331,Opaque Ice,0.651162791,0.3795,0.11,0.091743119,1,0.568627451,1000,1000
2017,11,22,19,60.66666667,687.1333333,245.6666667,60.66666667,687.1333333,245.6666667,Opaque Ice,0.651162791,0.416722222,0.11,0.137614679,1,0.549019608,1000,1000
2017,11,22,20,37.33333333,472.1666667,98.08333333,37.33333333,472.1666667,98.08333333,Opaque Ice,0.627906977,0.4635,0.11,0.293577982,1,0.529411765,1000,1000
2017,11,22,21,0,0,0,0,0,0,Super-Cooled Water,0.581395349,0.517055556,0.11,0.440366972,1,0.490196078,1000,1000
2017,11,22,22,0,0,0,0,0,0,Super-Cooled Water,0.534883721,0.575055556,0.11,0.495412844,1,0.470588235,1000,1000
2017,11,22,23,0,0,0,0,0,0,Super-Cooled Water,0.534883721,0.635722222,0.11,0.504587156,0.9523,0.470588235,1000,1000
2017,11,23,0,0,0,0,0,0,0,Probably Clear,0.511627907,0.697444444,0.11,0.513761468,0.9556,0.450980392,1000,1000
2017,11,23,1,0,0,0,0,0,0,Probably Clear,0.488372093,0.758277778,0.11,0.504587156,0.9499,0.431372549,1000,1000
2017,11,23,2,0,0,0,0,0,0,Probably Clear,0.465116279,0.814944444,0.11,0.495412844,0.8768,0.431372549,1000,1000
2017,11,23,3,0,0,0,0,0,0,Super-Cooled Water,0.441860465,0.860222222,0.11,0.467889908,0.8676,0.411764706,1010,1010
2017,11,23,4,0,0,0,0,0,0,Probably Clear,0.441860465,0.879111111,0.11,0.440366972,0.812,0.411764706,1010,1010
