Year,Month,Day,Hour,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2017,10,23,15,148.5172414,619.0416667,461.6896552,99.65517241,830.8965517,601.6206897,Overlapping,13,55.36,0.127,1.6,75.8,18,1020
2017,10,23,16,245,346,450,91,844,590,Overlapping,13,53.76,0.127,1.6,70.32,19,1020
2017,10,23,17,91,827,557,91,827,557,Probably Clear,13,55.64,0.127,1.8,71.61,19,1020
2017,10,23,18,83,791,471,83,791,471,Probably Clear,14,60.67,0.127,1.9,73.74,19,1020
2017,10,23,19,74,706,337,74,706,337,Probably Clear,14,68.12,0.127,2,76.07,19,1010
2017,10,23,20,60.125,623.1875,227.625,60.125,623.1875,227.625,Probably Clear,15,77.23,0.127,1.9,83.89,18,1010
2017,10,23,21,28,286.9375,60.5625,28,286.9375,60.5625,Probably Clear,15,87.42,0.127,2,92.62,17,1010
2017,10,23,22,0,0,0,0,0,0,Overlapping,16,98.25,0.127,2.2,100,16,1010
2017,10,23,23,0,0,0,0,0,0,Overlapping,16,109.35,0.127,2.5,100,16,1010
2017,10,24,0,0,0,0,0,0,0,Overlapping,16,120.39,0.122,2.7,100,16,1010
2017,10,24,1,0,0,0,0,0,0,Overlapping,16,130.94,0.122,2.9,100,16,1010
2017,10,24,2,0,0,0,0,0,0,Overlapping,16,140.29,0.122,3,100,16,1010
2017,10,24,3,0,0,0,0,0,0,Water,16,147.16,0.122,3,100,16,1010
2017,10,24,4,0,0,0,0,0,0,Water,16,149.67,0.122,3,100,16,1010
2017,10,24,5,0,0,0,0,0,0,Overlapping,16,146.78,0.122,3.1,100,16,1010
2017,10,24,6,0,0,0,0,0,0,Opaque Ice,16,139.68,0.122,3.3,100,16,1010
2017,10,24,7,0,0,0,0,0,0,Opaque Ice,16,130.21,0.122,3.4,100,16,1010
2017,10,24,8,0,0,0,0,0,0,Overlapping,16,119.62,0.122,3.6,100,16,1010
2017,10,24,9,0,0,0,0,0,0,Opaque Ice,16,108.58,0.122,3.7,100,16,1010
2017,10,24,10,0,0,0,0,0,0,Opaque Ice,16,97.51,0.122,3.8,100,16,1010
2017,10,24,11,28.73684211,311.8947368,60.31578947,28.73684211,311.8947368,60.31578947,Opaque Ice,16,86.75,0.122,3.9,100,16,1010
2017,10,24,12,63.63636364,574.6190476,212.5454545,62,615.9545455,230.9545455,Opaque Ice,16,76.66,0.122,3.9,98.54,17,1010
2017,10,24,13,158,109,199,107,564,321,Overlapping,17,67.69,0.122,3.9,100,17,1010
2017,10,24,14,213,220,322,120,664,448,Overlapping,17,60.45,0.122,3.8,95.47,18,1010
2017,10,24,15,255,117,321,126,715,529,Overlapping,17,55.69,0.122,3.8,90.26,19,1010
2017,10,24,16,60,618.0434783,60,130,725,555,Overlapping,17,54.11,0.122,3.8,90.75,19,1010
2017,10,24,17,128,671.625,128,133,695,522,Overlapping,17,55.99,0.122,3.8,86.34,20,1010
2017,10,24,18,192,36,210,129,631,436,Overlapping,17,61,0.122,3.9,87.47,20,1000
2017,10,24,19,93.60869565,607.2857143,322.3913043,79.95652174,743.7391304,393.3478261,Overlapping,17,68.42,0.122,4,88.14,20,1000
2017,10,24,20,60.125,623.1875,227.625,60.125,623.1875,227.625,Overlapping,18,77.51,0.122,4.2,94.1,19,1000
2017,10,24,21,28,286.9375,60.5625,28,286.9375,60.5625,Overlapping,18,87.69,0.122,4.5,100,18,1000
2017,10,24,22,0,0,0,0,0,0,Overlapping,18,98.5,0.122,4.6,100,18,1000
2017,10,24,23,0,0,0,0,0,0,Overlapping,18,109.6,0.122,4.8,100,18,1000
2017,10,25,0,0,0,0,0,0,0,Overlapping,18,120.64,0.122,4.9,100,18,1000
2017,10,25,1,0,0,0,0,0,0,Water,18,131.21,0.122,5.1,100,18,1000
2017,10,25,2,0,0,0,0,0,0,Overlapping,18,140.59,0.122,5.3,100,18,1000
2017,10,25,3,0,0,0,0,0,0,Overlapping,18,147.49,0.122,5.1,100,18,1000
2017,10,25,4,0,0,0,0,0,0,Overlapping,18,150.01,0.122,4.8,100,18,1000
2017,10,25,5,0,0,0,0,0,0,Overlapping,18,147.09,0.122,4.7,100,18,1000
2017,10,25,6,0,0,0,0,0,0,Overlapping,18,139.94,0.122,4.8,100,18,1000
2017,10,25,7,0,0,0,0,0,0,Overlapping,18,130.44,0.122,4.8,100,18,1000
2017,10,25,8,0,0,0,0,0,0,Opaque Ice,18,119.83,0.122,4.6,100,18,1000
2017,10,25,9,0,0,0,0,0,0,Opaque Ice,18,108.78,0.122,4.3,100,18,1000
2017,10,25,10,0,0,0,0,0,0,Overlapping,18,97.72,0.122,4.2,100,18,1000
2017,10,25,11,28.73684211,311.8947368,60.31578947,28.73684211,311.8947368,60.31578947,Overlapping,18,86.97,0.122,4.3,100,18,1000
2017,10,25,12,63.63636364,574.6190476,212.5454545,62,615.9545455,230.9545455,Overlapping,18,76.9,0.122,4.4,100,18,1000
2017,10,25,13,23,590.2692308,23,135,433,298,Opaque Ice,18,67.96,0.122,4.2,100,18,1000
2017,10,25,14,64,602.962963,64,140,587,427,Overlapping,18,60.75,0.122,4,100,18,1000
2017,10,25,15,64,619.0416667,64,142,657,509,Opaque Ice,17,56.02,0.122,3.9,97.95,18,1000
2017,10,25,16,89,618.0434783,89,148,661,533,Opaque Ice,17,54.45,0.122,4.1,94.67,18,1000
2017,10,25,17,77,671.625,77,162,601,495,Opaque Ice,17,56.33,0.122,4.5,94.29,18,1000
2017,10,25,18,81,704.8333333,81,178,468,402,Overlapping,17,61.32,0.122,4.3,100,17,1000
2017,10,25,19,93.60869565,607.2857143,322.3913043,79.95652174,743.7391304,393.3478261,Overlapping,16,68.72,0.122,3.3,99.96,17,1000
2017,10,25,20,60.125,623.1875,227.625,60.125,623.1875,227.625,Overlapping,16,77.79,0.122,2.1,100,16,1000
2017,10,25,21,28,286.9375,60.5625,28,286.9375,60.5625,Overlapping,15,87.94,0.122,1.2,100,15,1000
2017,10,25,22,0,0,0,0,0,0,Overlapping,15,98.75,0.122,0.8,100,15,1000
2017,10,25,23,0,0,0,0,0,0,Opaque Ice,15,109.84,0.122,1,100,15,1000
2017,10,26,0,0,0,0,0,0,0,Opaque Ice,14,120.89,0.122,1,100,14,1000
2017,10,26,1,0,0,0,0,0,0,Overshooting,14,131.48,0.122,0.5,100,14,1000
2017,10,26,2,0,0,0,0,0,0,Overshooting,14,140.88,0.122,0.3,100,14,1000
2017,10,26,3,0,0,0,0,0,0,Opaque Ice,14,147.82,0.122,0.7,100,14,1000
2017,10,26,4,0,0,0,0,0,0,Opaque Ice,14,150.36,0.122,1.2,100,14,1000
2017,10,26,5,0,0,0,0,0,0,Opaque Ice,14,147.4,0.122,1.7,100,14,990
2017,10,26,6,0,0,0,0,0,0,Opaque Ice,15,140.2,0.122,2,100,15,990
2017,10,26,7,0,0,0,0,0,0,Opaque Ice,15,130.67,0.122,1.7,100,15,990
2017,10,26,8,0,0,0,0,0,0,Overshooting,14,120.04,0.122,1.6,100,14,990
2017,10,26,9,0,0,0,0,0,0,Opaque Ice,14,108.99,0.122,2.1,100,14,990
2017,10,26,10,0,0,0,0,0,0,Opaque Ice,14,97.93,0.122,3,100,14,990
2017,10,26,11,28.73684211,311.8947368,60.31578947,28.73684211,311.8947368,60.31578947,Opaque Ice,15,87.19,0.122,3.4,100,15,990
2017,10,26,12,63.63636364,574.6190476,212.5454545,62,615.9545455,230.9545455,Opaque Ice,15,77.14,0.122,3.3,100,15,990
2017,10,26,13,11,590.2692308,11,76,674,327,Overlapping,14,68.22,0.122,3.2,100,14,990
2017,10,26,14,86,602.962963,86,80,792,463,Overlapping,14,61.05,0.122,3.1,100,14,990
2017,10,26,15,163,619.0416667,163,89,828,548,Overlapping,14,56.35,0.122,2.7,94.93,15,990
2017,10,26,16,207,15,216,95,824,571,Overlapping,13,54.79,0.122,2,92.96,15,990
2017,10,26,17,225,41,247,98,795,535,Super-Cooled Water,13,56.67,0.122,1.4,90.82,15,990
2017,10,26,18,199,61,228,100,725,444,Overlapping,13,61.64,0.122,0.8,90.81,15,990
2017,10,26,19,93.60869565,607.2857143,322.3913043,79.95652174,743.7391304,393.3478261,Overlapping,13,69.01,0.122,0.6,97.33,14,990
2017,10,26,20,60.125,623.1875,227.625,60.125,623.1875,227.625,Overlapping,13,78.06,0.122,0.9,100,13,990
2017,10,26,21,28,286.9375,60.5625,28,286.9375,60.5625,Overlapping,11,88.2,0.122,1.4,100,12,990
2017,10,26,22,0,0,0,0,0,0,Overlapping,11,98.99,0.122,2.7,100,11,990
2017,10,26,23,0,0,0,0,0,0,Overlapping,9,110.08,0.122,4.5,100,10,990
2017,10,27,0,0,0,0,0,0,0,Overlapping,8,121.14,0.122,5.5,100,8,1000
2017,10,27,1,0,0,0,0,0,0,Probably Clear,7,131.74,0.122,5.3,97.38,8,1000
2017,10,27,2,0,0,0,0,0,0,Clear,7,141.18,0.122,4.8,88.93,9,1000
2017,10,27,3,0,0,0,0,0,0,Clear,6,148.15,0.122,4.5,87.25,9,1000
2017,10,27,4,0,0,0,0,0,0,Probably Clear,6,150.69,0.122,4.2,86.79,9,1000
2017,10,27,5,0,0,0,0,0,0,Probably Clear,7,147.71,0.122,3.8,87.36,9,1000
2017,10,27,6,0,0,0,0,0,0,Overlapping,7,140.46,0.122,3.6,94.66,8,1000
2017,10,27,7,0,0,0,0,0,0,Probably Clear,7,130.9,0.122,3.6,94.82,8,1000
2017,10,27,8,0,0,0,0,0,0,Probably Clear,7,120.25,0.122,3.6,93.86,8,1000
2017,10,27,9,0,0,0,0,0,0,Probably Clear,6,109.19,0.122,3.6,92.57,8,1010
2017,10,27,10,0,0,0,0,0,0,Probably Clear,6,98.13,0.122,3.6,97.58,7,1010
2017,10,27,11,17,229,27,17,229,27,Probably Clear,6,87.41,0.122,3.5,96.04,7,1010
2017,10,27,12,50,624,186,50,624,186,Clear,6,77.38,0.122,3.5,82.94,9,1010
2017,10,27,13,66,778,351,66,778,351,Clear,5,68.49,0.122,3.4,75.69,10,1010
2017,10,27,14,76,849,483,76,849,483,Clear,5,61.35,0.122,3.2,68.62,11,1010
2017,10,27,15,80,886,566,80,886,566,Clear,5,56.67,0.122,2.9,63.01,12,1010
2017,10,27,16,81,891,590,81,891,590,Clear,4,55.13,0.122,2.5,57.96,13,1010
2017,10,27,17,78,874,554,78,874,554,Clear,4,57,0.122,2.2,53.7,14,1010
2017,10,27,18,76,820,462,76,820,462,Clear,4,61.95,0.122,2,50.72,15,1010
2017,10,27,19,65,737,326,65,737,326,Clear,5,69.3,0.122,1.7,53.14,15,1010
2017,10,27,20,47,575,163,47,575,163,Probably Clear,7,78.33,0.122,1.6,62.79,14,1010
2017,10,27,21,11,161,16,11,161,16,Probably Clear,8,88.45,0.122,1.8,80.51,12,1010
2017,10,27,22,0,0,0,0,0,0,Clear,7,99.23,0.122,2.1,80.12,11,1010
2017,10,27,23,0,0,0,0,0,0,Probably Clear,7,110.32,0.122,2.2,85.83,10,1010
2017,10,28,0,0,0,0,0,0,0,Clear,7,121.38,0.122,2.3,87.02,10,1010
2017,10,28,1,0,0,0,0,0,0,Probably Clear,8,131.99,0.122,2.3,88.46,10,1010
2017,10,28,2,0,0,0,0,0,0,Probably Clear,8,141.46,0.122,2.4,95.57,9,1010
2017,10,28,3,0,0,0,0,0,0,Probably Clear,8,148.47,0.122,2.3,100,8,1010
2017,10,28,4,0,0,0,0,0,0,Probably Clear,8,151.03,0.122,2.2,100,8,1010
2017,10,28,5,0,0,0,0,0,0,Probably Clear,8,148.01,0.122,2.1,100,8,1010
2017,10,28,6,0,0,0,0,0,0,Probably Clear,8,140.72,0.122,2,100,8,1010
2017,10,28,7,0,0,0,0,0,0,Probably Clear,7,131.12,0.122,1.9,99.84,8,1010
2017,10,28,8,0,0,0,0,0,0,Probably Clear,7,120.46,0.122,1.7,99.8,8,1010
2017,10,28,9,0,0,0,0,0,0,Probably Clear,8,109.39,0.122,1.7,100,8,1010
2017,10,28,10,0,0,0,0,0,0,Probably Clear,8,98.34,0.122,1.7,100,8,1010
2017,10,28,11,16,182,23,16,182,23,Probably Clear,8,87.63,0.122,1.6,96.85,9,1010
2017,10,28,12,53,570,176,53,570,176,Clear,9,77.62,0.122,1.5,90.44,11,1010
2017,10,28,13,72,732,338,72,732,338,Clear,10,68.76,0.122,1.6,83.36,13,1010
2017,10,28,14,83,811,469,83,811,469,Clear,10,61.64,0.122,1.8,76.85,15,1010
2017,10,28,15,232,292,391,85,859,553,Fog,11,56.99,0.122,1.9,74.07,16,1010
2017,10,28,16,240,315,419,87,869,580,Cirrus,11,55.47,0.122,2.2,69.64,17,1010
2017,10,28,17,86,855,548,86,855,548,Probably Clear,11,57.33,0.122,2.5,69.61,17,1010
2017,10,28,18,79,821,461,79,821,461,Probably Clear,11,62.26,0.122,2.7,69.76,17,1010
2017,10,28,19,93.60869565,607.2857143,322.3913043,79.95652174,743.7391304,393.3478261,Probably Clear,11,69.59,0.122,2.8,74.56,16,1010
2017,10,28,20,60.125,623.1875,227.625,60.125,623.1875,227.625,Probably Clear,11,78.59,0.122,2.7,80.45,15,1010
2017,10,28,21,28,286.9375,60.5625,28,286.9375,60.5625,Probably Clear,11,88.69,0.122,2.6,87.45,14,1010
2017,10,28,22,0,0,0,0,0,0,Overlapping,12,99.46,0.122,2.6,94.73,13,1010
2017,10,28,23,0,0,0,0,0,0,Overlapping,12,110.55,0.122,2.6,96.51,13,1010
2017,10,29,0,0,0,0,0,0,0,Overlapping,12,121.61,0.122,2.7,98.43,13,1010
2017,10,29,1,0,0,0,0,0,0,Overlapping,13,132.24,0.122,2.7,100,13,1010
2017,10,29,2,0,0,0,0,0,0,Overlapping,13,141.74,0.122,2.8,100,13,1010
2017,10,29,3,0,0,0,0,0,0,Overlapping,13,148.79,0.122,2.8,100,13,1010
2017,10,29,4,0,0,0,0,0,0,Overlapping,13,151.36,0.122,2.8,100,13,1010
2017,10,29,5,0,0,0,0,0,0,Overlapping,13,148.31,0.122,2.7,98.79,14,1010
2017,10,29,6,0,0,0,0,0,0,Overlapping,13,140.97,0.122,2.7,99.84,14,1010
2017,10,29,7,0,0,0,0,0,0,Overlapping,14,131.34,0.122,2.7,100,14,1010
2017,10,29,8,0,0,0,0,0,0,Overlapping,14,120.66,0.122,2.9,100,14,1010
2017,10,29,9,0,0,0,0,0,0,Overlapping,14,109.59,0.122,3,100,14,1010
2017,10,29,10,0,0,0,0,0,0,Overlapping,14,98.55,0.122,3,100,14,1010
2017,10,29,11,28.73684211,311.8947368,60.31578947,28.73684211,311.8947368,60.31578947,Overlapping,13,87.85,0.122,2.9,99.82,14,1010
2017,10,29,12,63.63636364,574.6190476,212.5454545,62,615.9545455,230.9545455,Overlapping,14,77.86,0.122,2.9,100,14,1000
2017,10,29,13,106,590.2692308,106,74,697,324,Opaque Ice,14,69.03,0.122,2.9,94.49,15,1000
2017,10,29,14,197,62,226,86,774,451,Overlapping,14,61.94,0.122,2.9,94.41,15,1000
2017,10,29,15,156,619.0416667,156,94,801,527,Overlapping,14,57.31,0.122,2.9,94.42,15,1000
2017,10,29,16,154,618.0434783,154,100,794,546,Opaque Ice,14,55.8,0.122,3,88.9,16,1000
2017,10,29,17,153,671.625,153,104,754,508,Opaque Ice,14,57.65,0.122,3.2,95.58,15,1000
2017,10,29,18,99,704.8333333,99,105,679,418,Opaque Ice,14,62.57,0.122,3.6,96.7,15,1000
2017,10,29,19,93.60869565,607.2857143,322.3913043,79.95652174,743.7391304,393.3478261,Opaque Ice,14,69.87,0.122,4,97.49,15,1000
2017,10,29,20,60.125,623.1875,227.625,60.125,623.1875,227.625,Opaque Ice,14,78.85,0.122,4.5,97.81,15,1000
2017,10,29,21,28,286.9375,60.5625,28,286.9375,60.5625,Opaque Ice,14,88.93,0.122,4.8,98.54,15,1000
2017,10,29,22,0,0,0,0,0,0,Opaque Ice,14,99.69,0.122,5,99.77,15,1000
2017,10,29,23,0,0,0,0,0,0,Opaque Ice,15,110.77,0.122,5.3,100,15,990
2017,10,30,0,0,0,0,0,0,0,Opaque Ice,15,121.84,0.122,5.6,100,15,990
2017,10,30,1,0,0,0,0,0,0,Opaque Ice,15,132.49,0.122,6.2,96.81,16,990
2017,10,30,2,0,0,0,0,0,0,Opaque Ice,15,142.02,0.122,7.4,97.54,16,990
2017,10,30,3,0,0,0,0,0,0,Opaque Ice,15,149.1,0.122,9,98.63,16,980
2017,10,30,4,0,0,0,0,0,0,Overlapping,16,151.69,0.122,10.3,93.89,17,980
2017,10,30,5,0,0,0,0,0,0,Opaque Ice,16,148.61,0.122,10.4,95.9,17,980
2017,10,30,6,0,0,0,0,0,0,Opaque Ice,16,141.23,0.122,8.7,93.63,18,980
2017,10,30,7,0,0,0,0,0,0,Opaque Ice,17,131.57,0.122,6.5,100,17,980
2017,10,30,8,0,0,0,0,0,0,Cirrus,17,120.87,0.122,5.1,100,17,970
2017,10,30,9,0,0,0,0,0,0,Probably Clear,17,109.8,0.122,4.8,100,17,970
2017,10,30,10,0,0,0,0,0,0,Water,16,98.75,0.122,5.6,100,16,970
2017,10,30,11,28.73684211,311.8947368,60.31578947,28.73684211,311.8947368,60.31578947,Water,15,88.07,0.122,6.7,100,15,980
2017,10,30,12,63.63636364,574.6190476,212.5454545,62,615.9545455,230.9545455,Water,12,78.1,0.122,6.9,93.68,13,980
2017,10,30,13,130,465,294,130,465,294,Clear,10,69.29,0.122,6.8,86.41,13,980
2017,10,30,14,177,24,189,147,582,419,Water,10,62.23,0.122,6.5,84.73,13,980
2017,10,30,15,225,52,253,146,667,503,Water,10,57.63,0.122,6.3,89.36,12,980
2017,10,30,16,250,234,380,135,718,535,Water,8,56.12,0.122,6.4,81.31,12,980
2017,10,30,17,228,279,376,101,790,520,Overlapping,6,57.97,0.122,6.1,70.2,12,990
2017,10,30,18,89,774,442,89,774,442,Clear,6,62.87,0.122,5.6,67.06,12,990
2017,10,30,19,74,712,315,74,712,315,Clear,5,70.14,0.122,5.2,65.47,12,990
2017,10,30,20,49,553,154,49,553,154,Probably Clear,5,79.1,0.122,4.9,68.19,11,990
2017,10,30,21,0,0,0,0,0,0,Probably Clear,5,89.17,0.122,4.5,72.08,10,1000
2017,10,30,22,0,0,0,0,0,0,Probably Clear,5,99.91,0.122,4,73.45,10,1000
2017,10,30,23,0,0,0,0,0,0,Probably Clear,5,110.99,0.122,3.7,75.31,10,1000
2017,10,31,0,0,0,0,0,0,0,Probably Clear,6,122.07,0.122,3.6,82.34,9,1000
2017,10,31,1,0,0,0,0,0,0,Clear,6,132.73,0.122,3.6,84.25,9,1000
2017,10,31,2,0,0,0,0,0,0,Clear,6,142.29,0.122,3.7,86.2,9,1000
2017,10,31,3,0,0,0,0,0,0,Clear,6,149.41,0.122,3.9,86.48,9,1000
2017,10,31,4,0,0,0,0,0,0,Clear,6,152.02,0.122,4,85.19,9,1000
2017,10,31,5,0,0,0,0,0,0,Clear,6,148.91,0.122,3.9,83.89,9,1000
2017,10,31,6,0,0,0,0,0,0,Clear,6,141.48,0.122,3.8,82.94,9,1000
2017,10,31,7,0,0,0,0,0,0,Clear,6,131.79,0.122,3.7,82.36,9,1000
2017,10,31,8,0,0,0,0,0,0,Probably Clear,6,121.07,0.122,3.6,87.75,8,1000
2017,10,31,9,0,0,0,0,0,0,Probably Clear,6,110,0.122,3.4,87.49,8,1000
2017,10,31,10,0,0,0,0,0,0,Probably Clear,5,98.96,0.122,3.2,93.11,7,1000
2017,10,31,11,13,122,17,13,122,17,Probably Clear,5,88.29,0.122,3,92.76,7,1000
2017,10,31,12,55,531,163,55,531,163,Clear,5,78.34,0.122,3,80.98,9,1010
2017,10,31,13,76,703,322,76,703,322,Clear,5,69.56,0.122,3.2,72.53,10,1010
2017,10,31,14,90,779,450,90,779,450,Clear,4,62.52,0.122,3.5,62.49,11,1010
2017,10,31,15,79,870,541,79,870,541,Clear,3,57.94,0.122,3.9,56.12,12,1010
2017,10,31,16,81,882,568,81,882,568,Probably Clear,3,56.45,0.122,4.3,50.93,13,1000
2017,10,31,17,79,878,541,79,878,541,Clear,2,58.29,0.122,4.6,49.54,13,1000
2017,10,31,18,75,846,457,75,846,457,Clear,2,63.16,0.122,4.6,48.35,13,1010
2017,10,31,19,64,772,323,64,772,323,Clear,2,70.42,0.122,4.3,50.94,12,1010
2017,10,31,20,45,604,157,45,604,157,Probably Clear,2,79.35,0.122,3.8,54.96,11,1010
2017,10,31,21,0,0,0,0,0,0,Probably Clear,3,89.4,0.122,3.5,62.87,10,1010
2017,10,31,22,0,0,0,0,0,0,Probably Clear,3,100.13,0.122,3.3,75.66,8,1010
2017,10,31,23,0,0,0,0,0,0,Probably Clear,4,111.2,0.122,3.1,76.66,8,1010
2017,11,1,0,0,0,0,0,0,0,Probably Clear,4,122.28,0.118,2.9,82.2,7,1010
2017,11,1,1,0,0,0,0,0,0,Probably Clear,4,132.96,0.118,2.8,82.05,7,1010
2017,11,1,2,0,0,0,0,0,0,Probably Clear,4,142.55,0.118,2.7,87.37,6,1010
2017,11,1,3,0,0,0,0,0,0,Super-Cooled Water,3,149.71,0.118,2.6,86.1,6,1010
2017,11,1,4,0,0,0,0,0,0,Overlapping,3,152.34,0.118,2.5,84.5,6,1010
2017,11,1,5,0,0,0,0,0,0,Super-Cooled Water,3,149.2,0.118,2.4,88.94,5,1020
2017,11,1,6,0,0,0,0,0,0,Overlapping,3,141.73,0.118,2.3,87.77,5,1020
2017,11,1,7,0,0,0,0,0,0,Overlapping,3,132.01,0.118,2.1,87.08,5,1020
2017,11,1,8,0,0,0,0,0,0,Overlapping,2,121.28,0.118,2,81.02,6,1020
2017,11,1,9,0,0,0,0,0,0,Probably Clear,2,110.2,0.118,1.9,78.46,6,1020
2017,11,1,10,0,0,0,0,0,0,Overlapping,2,99.17,0.118,1.6,75.75,6,1020
2017,11,1,11,0,0,0,0,0,0,Overlapping,1,88.51,0.118,1.3,75.12,6,1020
2017,11,1,12,39.66666667,490.3333333,110.6666667,39.66666667,490.3333333,110.6666667,Overlapping,2,78.58,0.118,1.1,68.75,8,1020
2017,11,1,13,140,155,194,75,706,318,Overlapping,2,69.82,0.118,1.1,65.11,9,1020
2017,11,1,14,151,471,366,91,770,443,Overlapping,2,62.81,0.118,1.4,57.63,10,1020
2017,11,1,15,231,230,352,108,779,518,Overlapping,2,58.25,0.118,1.4,56.18,11,1020
2017,11,1,16,117.36,594.65,348.2,86.84,833.88,494.56,Overlapping,3,56.77,0.118,1.3,59.53,11,1020
2017,11,1,17,232,188,330,126,717,500,Overlapping,3,58.6,0.118,1.2,61.75,11,1020
2017,11,1,18,182,273,304,121,648,411,Overlapping,4,63.45,0.118,1.1,59.25,12,1020
2017,11,1,19,60.66666667,687.1333333,245.6666667,60.66666667,687.1333333,245.6666667,Overlapping,5,70.68,0.118,1.1,67.49,11,1020
2017,11,1,20,37.33333333,472.1666667,98.08333333,37.33333333,472.1666667,98.08333333,Overlapping,7,79.6,0.118,1.4,82.97,10,1020
2017,11,1,21,0,0,0,0,0,0,Overlapping,7,89.62,0.118,1.9,84.69,10,1020
2017,11,1,22,0,0,0,0,0,0,Overlapping,7,100.35,0.118,2.4,85.38,10,1020
2017,11,1,23,0,0,0,0,0,0,Overlapping,8,111.41,0.118,2.9,88.82,10,1020
2017,11,2,0,0,0,0,0,0,0,Super-Cooled Water,8,122.5,0.118,3.1,92.78,10,1020
2017,11,2,1,0,0,0,0,0,0,Super-Cooled Water,9,133.19,0.118,3.2,96.08,10,1020
2017,11,2,2,0,0,0,0,0,0,Probably Clear,9,142.81,0.118,3.3,92.3,11,1020
2017,11,2,3,0,0,0,0,0,0,Probably Clear,10,150.01,0.118,3.4,93.58,11,1020
2017,11,2,4,0,0,0,0,0,0,Overlapping,9,152.66,0.118,3.5,87.35,12,1020
2017,11,2,5,0,0,0,0,0,0,Overlapping,10,149.49,0.118,3.5,88.68,12,1020
2017,11,2,6,0,0,0,0,0,0,Super-Cooled Water,10,141.98,0.118,3.5,91.05,12,1020
2017,11,2,7,0,0,0,0,0,0,Super-Cooled Water,11,132.22,0.118,3.5,93.66,12,1020
2017,11,2,8,0,0,0,0,0,0,Super-Cooled Water,11,121.48,0.118,3.6,96.33,12,1020
2017,11,2,9,0,0,0,0,0,0,Super-Cooled Water,11,110.4,0.118,3.5,93.08,13,1020
2017,11,2,10,0,0,0,0,0,0,Super-Cooled Water,12,99.37,0.118,3.3,96.16,13,1020
2017,11,2,11,0,0,0,0,0,0,Super-Cooled Water,12,88.73,0.118,3.1,99.2,13,1020
2017,11,2,12,39.66666667,490.3333333,110.6666667,39.66666667,490.3333333,110.6666667,Super-Cooled Water,13,78.82,0.118,2.9,95.98,14,1020
2017,11,2,13,71,589.4705882,71,97,562,289,Super-Cooled Water,13,70.08,0.118,2.8,99.29,14,1020
2017,11,2,14,190,71,222,113,661,412,Super-Cooled Water,14,63.1,0.118,2.7,95.72,15,1020
2017,11,2,15,232,116,293,113,728,493,Overlapping,14,58.56,0.118,2.6,90.92,16,1020
2017,11,2,16,233,285,388,114,743,518,Overlapping,14,57.08,0.118,2.5,86.13,17,1020
2017,11,2,17,198,386,398,108,737,488,Overlapping,14,58.91,0.118,2.3,81.73,18,1020
2017,11,2,18,191,151,258,95,703,406,Super-Cooled Water,15,63.74,0.118,2.1,82.7,18,1010
2017,11,2,19,60.66666667,687.1333333,245.6666667,60.66666667,687.1333333,245.6666667,Super-Cooled Water,15,70.94,0.118,2,89.1,17,1010
2017,11,2,20,37.33333333,472.1666667,98.08333333,37.33333333,472.1666667,98.08333333,Super-Cooled Water,15,79.83,0.118,1.9,96.26,16,1010
2017,11,2,21,0,0,0,0,0,0,Water,15,89.84,0.118,1.9,100,15,1010
2017,11,2,22,0,0,0,0,0,0,Clear,15,100.56,0.118,2,100,15,1010
2017,11,2,23,0,0,0,0,0,0,Cirrus,15,111.62,0.118,2.1,100,15,1010
2017,11,3,0,0,0,0,0,0,0,Probably Clear,14,122.7,0.118,2.1,100,14,1010
2017,11,3,1,0,0,0,0,0,0,Super-Cooled Water,14,133.41,0.118,2.1,100,14,1010
2017,11,3,2,0,0,0,0,0,0,Overlapping,14,143.06,0.118,2.1,100,14,1010
2017,11,3,3,0,0,0,0,0,0,Water,14,150.3,0.118,2,100,14,1010
2017,11,3,4,0,0,0,0,0,0,Water,14,152.97,0.118,2,100,14,1010
2017,11,3,5,0,0,0,0,0,0,Super-Cooled Water,14,149.78,0.118,1.9,100,14,1010
2017,11,3,6,0,0,0,0,0,0,Overlapping,14,142.22,0.118,1.9,100,14,1010
2017,11,3,7,0,0,0,0,0,0,Overlapping,14,132.44,0.118,1.9,100,14,1010
2017,11,3,8,0,0,0,0,0,0,Overlapping,14,121.68,0.118,1.9,100,14,1010
2017,11,3,9,0,0,0,0,0,0,Overlapping,14,110.6,0.118,1.9,100,14,1010
2017,11,3,10,0,0,0,0,0,0,Overlapping,14,99.58,0.118,1.9,100,14,1010
2017,11,3,11,0,0,0,0,0,0,Overlapping,14,88.94,0.118,2,100,14,1010
2017,11,3,12,39.66666667,490.3333333,110.6666667,39.66666667,490.3333333,110.6666667,Overlapping,14,79.06,0.118,2.1,100,14,1010
2017,11,3,13,129,261,216,65,707,303,Overlapping,14,70.34,0.118,2.3,93.12,16,1010
2017,11,3,14,75,788,428,75,788,428,Probably Clear,15,63.38,0.118,2.5,89.37,17,1010
2017,11,3,15,173,500,431,92,791,501,Cirrus,15,58.87,0.118,2.7,84.12,18,1010
2017,11,3,16,200,431,433,98,788,523,Overlapping,15,57.4,0.118,2.8,78.52,19,1010
