Year,Month,Day,Hour,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2015,2,13,11,0,0,0,0,0,0,Super-Cooled Water,-14,93.07,0.866,6.3,91.06,-13,1010
2015,2,13,12,45,467,105,45,467,105,Clear,-14,82.64,0.866,6.2,87.22,-13,1010
2015,2,13,13,79,735,293,79,735,293,Clear,-14,73.12,0.866,6,93.26,-14,1010
2015,2,13,14,98,863,463,98,863,463,Clear,-14,65.01,0.866,5.8,86.57,-13,1010
2015,2,13,15,109,927,586,109,927,586,Clear,-14,59,0.866,5.6,82.07,-12,1010
2015,2,13,16,112,958,651,112,958,651,Clear,-13,55.8,0.866,5.4,85.93,-12,1010
2015,2,13,17,109,963,649,109,963,649,Clear,-13,55.92,0.866,5.1,83.26,-11,1010
2015,2,13,18,101,944,582,101,944,582,Clear,-12,59.34,0.866,5,80.42,-10,1010
2015,2,13,19,87,891,456,87,891,456,Clear,-12,65.53,0.866,4.9,82.56,-10,1010
2015,2,13,20,67,781,286,67,781,286,Clear,-12,73.76,0.866,4.6,82.85,-10,1010
2015,2,13,21,36,524,97,36,524,97,Clear,-12,83.35,0.866,4.4,87.45,-11,1010
2015,2,13,22,0,0,0,0,0,0,Probably Clear,-13,93.82,0.866,4.3,82.69,-11,1010
2015,2,13,23,0,0,0,0,0,0,Clear,-13,104.77,0.866,4.2,85.37,-12,1010
2015,2,14,0,0,0,0,0,0,0,Probably Clear,-14,115.87,0.866,4.1,88.39,-13,1010
2015,2,14,1,0,0,0,0,0,0,Clear,-14,126.76,0.866,4,85.61,-13,1010
2015,2,14,2,0,0,0,0,0,0,Probably Clear,-15,136.91,0.866,3.9,91.03,-14,1010
2015,2,14,3,0,0,0,0,0,0,Probably Clear,-15,145.35,0.866,3.8,88.74,-14,1010
2015,2,14,4,0,0,0,0,0,0,Super-Cooled Water,-16,150.39,0.866,3.6,91.97,-15,1010
2015,2,14,5,0,0,0,0,0,0,Super-Cooled Water,-16,150.15,0.866,3.5,94.78,-16,1010
2015,2,14,6,0,0,0,0,0,0,Super-Cooled Water,-17,144.73,0.866,3.2,89.26,-16,1010
2015,2,14,7,0,0,0,0,0,0,Probably Clear,-18,136.08,0.866,3,91.16,-17,1010
2015,2,14,8,0,0,0,0,0,0,Super-Cooled Water,-18,125.84,0.866,2.9,85.77,-17,1010
2015,2,14,9,0,0,0,0,0,0,Overlapping,-19,114.9,0.866,2.7,77,-16,1010
2015,2,14,10,0,0,0,0,0,0,Probably Clear,-19,103.78,0.866,2.5,76.64,-16,1010
2015,2,14,11,0,0,0,0,0,0,Cirrus,-19,92.83,0.866,2.5,76.48,-16,1010
2015,2,14,12,47,435,104,47,435,104,Clear,-18,82.39,0.866,2.4,66.83,-14,1010
2015,2,14,13,85,684,287,85,684,287,Probably Clear,-15,72.84,0.866,2.5,67.94,-11,1010
2015,2,14,14,172,292,297,111,793,450,Cirrus,-13,64.71,0.866,2.6,72.1,-9,1010
2015,2,14,15,226,264,364,131,838,567,Cirrus,-10,58.67,0.866,2.7,73.18,-7,1000
2015,2,14,16,255,252,398,141,855,626,Cirrus,-8,55.46,0.866,2.9,73.71,-5,1000
2015,2,14,17,257,230,387,147,839,621,Cirrus,-7,55.58,0.866,3.1,76.88,-4,1000
2015,2,14,18,232,179,325,156,763,549,Cirrus,-6,59.03,0.866,3.4,83.41,-4,1000
2015,2,14,19,175,68,204,150,649,422,Cirrus,-5,65.24,0.866,3.6,81.76,-3,1000
2015,2,14,20,92,532.3125,92,123,462,254,Cirrus,-5,73.49,0.866,3.8,85.64,-3,1000
2015,2,14,21,41.66666667,440.1666667,99.08333333,41.66666667,440.1666667,99.08333333,Cirrus,-4,83.11,0.866,4,83.91,-2,1000
2015,2,14,22,0,0,0,0,0,0,Cirrus,-3,93.6,0.866,4.1,89.2,-2,990
2015,2,14,23,0,0,0,0,0,0,Cirrus,-2,104.56,0.866,4,87.72,-1,990
2015,2,15,0,0,0,0,0,0,0,Cirrus,-2,115.66,0.866,3.6,92.29,-1,990
2015,2,15,1,0,0,0,0,0,0,Cirrus,-1,126.53,0.866,3,94.98,-1,990
2015,2,15,2,0,0,0,0,0,0,Cirrus,-1,136.65,0.866,2.2,94.55,-1,990
2015,2,15,3,0,0,0,0,0,0,Super-Cooled Water,-2,145.06,0.866,1.2,94.87,-2,990
2015,2,15,4,0,0,0,0,0,0,Super-Cooled Water,-3,150.06,0.866,1.2,92.82,-3,990
2015,2,15,5,0,0,0,0,0,0,Super-Cooled Water,-4,149.81,0.866,2.2,91.63,-3,990
2015,2,15,6,0,0,0,0,0,0,Super-Cooled Water,-4,144.43,0.866,2.9,91.86,-3,980
2015,2,15,7,0,0,0,0,0,0,Cirrus,-4,135.82,0.866,3.1,90.79,-3,980
2015,2,15,8,0,0,0,0,0,0,Opaque Ice,-4,125.6,0.866,3.7,95.62,-4,980
2015,2,15,9,0,0,0,0,0,0,Opaque Ice,-4,114.67,0.866,4.8,93.42,-4,980
2015,2,15,10,0,0,0,0,0,0,Opaque Ice,-5,103.55,0.866,6.3,97.06,-5,980
2015,2,15,11,0,0,0,0,0,0,Opaque Ice,-6,92.59,0.866,7.8,89.29,-5,980
2015,2,15,12,26,409.8666667,26,65,230,96,Cirrus,-7,82.13,0.866,8.6,90.94,-6,980
2015,2,15,13,117,48,132,119,525,277,Cirrus,-7,72.57,0.866,9.2,88.14,-6,980
2015,2,15,14,188,152,254,150,680,444,Cirrus,-8,64.41,0.866,9.4,84.99,-7,980
2015,2,15,15,235,93,284,165,766,568,Cirrus,-8,58.35,0.866,9.3,87.38,-7,990
2015,2,15,16,257,262,407,167,816,634,Cirrus,-9,55.12,0.866,8.8,83.71,-7,990
2015,2,15,17,241,346,438,158,837,636,Cirrus,-9,55.25,0.866,8.6,87.32,-8,990
2015,2,15,18,146,600,458,144,825,573,Cirrus,-10,58.71,0.866,8.4,84.13,-8,990
2015,2,15,19,74,754,393,123,776,451,Cirrus,-10,64.95,0.866,8.2,86.14,-9,990
2015,2,15,20,97,365,202,90,672,284,Cirrus,-11,73.23,0.866,8.1,86.72,-10,1000
2015,2,15,21,45,441,99,45,441,99,Clear,-12,82.88,0.866,8,86.59,-11,1000
2015,2,15,22,0,0,0,0,0,0,Probably Clear,-13,93.38,0.866,7.9,86.35,-12,1000
2015,2,15,23,0,0,0,0,0,0,Probably Clear,-14,104.34,0.866,7.8,87.23,-13,1000
2015,2,16,0,0,0,0,0,0,0,Super-Cooled Water,-15,115.44,0.866,7.6,89.23,-14,1000
2015,2,16,1,0,0,0,0,0,0,Probably Clear,-15,126.31,0.866,7.4,92.38,-15,1000
2015,2,16,2,0,0,0,0,0,0,Super-Cooled Water,-16,136.4,0.866,7.3,95.12,-16,1000
2015,2,16,3,0,0,0,0,0,0,Super-Cooled Water,-16,144.76,0.866,7.3,92.1,-16,1000
2015,2,16,4,0,0,0,0,0,0,Super-Cooled Water,-17,149.72,0.866,7.2,96.92,-17,1000
2015,2,16,5,0,0,0,0,0,0,Super-Cooled Water,-17,149.48,0.866,7.2,95.2,-17,1000
2015,2,16,6,0,0,0,0,0,0,Cirrus,-17,144.13,0.866,7.1,94.57,-17,1000
2015,2,16,7,0,0,0,0,0,0,Super-Cooled Water,-17,135.55,0.866,7.1,94.37,-17,1000
2015,2,16,8,0,0,0,0,0,0,Super-Cooled Water,-17,125.35,0.866,7,94.13,-17,1000
2015,2,16,9,0,0,0,0,0,0,Probably Clear,-17,114.43,0.866,6.9,94.11,-17,1000
2015,2,16,10,0,0,0,0,0,0,Probably Clear,-17,103.31,0.866,6.8,94.94,-17,1000
2015,2,16,11,0,0,0,0,0,0,Cirrus,-17,92.35,0.866,6.7,95.87,-17,1000
2015,2,16,12,42,594,126,42,594,126,Clear,-17,81.87,0.866,6.7,89.3,-16,1010
2015,2,16,13,68,839,323,68,839,323,Clear,-17,72.29,0.866,6.8,84.6,-15,1010
2015,2,16,14,84,939,495,84,939,495,Clear,-16,64.11,0.866,6.7,82.13,-14,1010
2015,2,16,15,105,962,614,105,962,614,Clear,-15,58.02,0.866,6.5,81.83,-13,1010
2015,2,16,16,109,983,676,109,983,676,Clear,-14,54.77,0.866,6.4,82.87,-12,1010
2015,2,16,17,109,977,671,109,977,671,Clear,-13,54.9,0.866,6.4,76.97,-10,1010
2015,2,16,18,117,918,598,117,918,598,Clear,-12,58.39,0.866,6.3,82.52,-10,1010
2015,2,16,19,99,868,470,99,868,470,Clear,-11,64.66,0.866,6.1,80.17,-9,1010
2015,2,16,20,74,766,299,74,766,299,Clear,-11,72.97,0.866,5.8,82.36,-9,1010
2015,2,16,21,41,526,108,41,526,108,Probably Clear,-11,82.64,0.866,5.5,81.75,-9,1010
2015,2,16,22,0,0,0,0,0,0,Super-Cooled Water,-11,93.15,0.866,5.1,85.99,-10,1010
2015,2,16,23,0,0,0,0,0,0,Cirrus,-12,104.13,0.866,4.8,84.01,-10,1010
2015,2,17,0,0,0,0,0,0,0,Cirrus,-12,115.22,0.866,4.6,89.03,-11,1010
2015,2,17,1,0,0,0,0,0,0,Cirrus,-12,126.08,0.866,4.4,87.23,-11,1010
2015,2,17,2,0,0,0,0,0,0,Cirrus,-12,136.14,0.866,4.2,85.98,-11,1010
2015,2,17,3,0,0,0,0,0,0,Cirrus,-13,144.47,0.866,4,85.13,-11,1010
2015,2,17,4,0,0,0,0,0,0,Cirrus,-13,149.38,0.866,3.6,84.58,-11,1010
2015,2,17,5,0,0,0,0,0,0,Opaque Ice,-13,149.13,0.866,3.4,83.73,-11,1010
2015,2,17,6,0,0,0,0,0,0,Cirrus,-13,143.82,0.866,3.1,83.21,-11,1010
2015,2,17,7,0,0,0,0,0,0,Cirrus,-13,135.28,0.866,2.9,82.5,-11,1010
2015,2,17,8,0,0,0,0,0,0,Opaque Ice,-13,125.1,0.866,2.6,82.76,-11,1010
2015,2,17,9,0,0,0,0,0,0,Opaque Ice,-13,114.19,0.866,2.2,83.07,-11,1010
2015,2,17,10,0,0,0,0,0,0,Opaque Ice,-13,103.07,0.866,1.7,82.12,-11,1010
2015,2,17,11,0,0,0,0,0,0,Cirrus,-13,92.1,0.866,1.2,74.48,-10,1010
2015,2,17,12,43,409.8666667,43,54,412,114,Cirrus,-13,81.61,0.866,0.9,71.75,-9,1010
2015,2,17,13,123,65,143,98,632,294,Cirrus,-12,72,0.866,0.9,72.48,-8,1010
2015,2,17,14,177,38,194,130,736,455,Cirrus,-10,63.79,0.866,1.2,77.85,-7,1000
2015,2,17,15,227,53,255,159,771,571,Overlapping,-8,57.68,0.866,1.5,80.06,-6,1000
2015,2,17,16,242,41,266,183,769,630,Cirrus,-7,54.42,0.866,1.7,80.42,-5,1000
2015,2,17,17,265,98,322,189,754,627,Super-Cooled Water,-7,54.56,0.866,1.8,84.92,-5,1000
2015,2,17,18,234,240,361,181,716,560,Super-Cooled Water,-6,58.07,0.866,1.8,88.69,-5,1000
2015,2,17,19,156,11,161,158,646,437,Super-Cooled Water,-6,64.37,0.866,1.8,84.86,-4,1000
2015,2,17,20,84,532.3125,84,120,511,272,Super-Cooled Water,-5,72.71,0.866,1.8,86.09,-4,1000
2015,2,17,21,41.66666667,440.1666667,99.08333333,41.66666667,440.1666667,99.08333333,Super-Cooled Water,-6,82.4,0.866,1.8,85.34,-4,1000
2015,2,17,22,0,0,0,0,0,0,Super-Cooled Water,-6,92.93,0.866,1.9,89.4,-5,1000
2015,2,17,23,0,0,0,0,0,0,Super-Cooled Water,-6,103.91,0.866,2,87.51,-5,1000
2015,2,18,0,0,0,0,0,0,0,Super-Cooled Water,-6,115.01,0.866,2,86.14,-5,1000
2015,2,18,1,0,0,0,0,0,0,Super-Cooled Water,-7,125.85,0.866,2.1,90.96,-6,1000
2015,2,18,2,0,0,0,0,0,0,Cirrus,-7,135.89,0.866,2.2,90.03,-6,1000
2015,2,18,3,0,0,0,0,0,0,Cirrus,-7,144.17,0.866,2.3,89.03,-6,1000
2015,2,18,4,0,0,0,0,0,0,Cirrus,-7,149.04,0.866,2.4,87.02,-6,1000
2015,2,18,5,0,0,0,0,0,0,Super-Cooled Water,-8,148.79,0.866,2.5,91.55,-7,1000
2015,2,18,6,0,0,0,0,0,0,Probably Clear,-8,143.51,0.866,2.6,88.37,-7,1000
2015,2,18,7,0,0,0,0,0,0,Cirrus,-9,135,0.866,2.6,91.91,-8,1000
2015,2,18,8,0,0,0,0,0,0,Super-Cooled Water,-9,124.84,0.866,2.6,89.02,-8,1000
2015,2,18,9,0,0,0,0,0,0,Super-Cooled Water,-9,113.95,0.866,2.5,86.91,-8,1000
2015,2,18,10,0,0,0,0,0,0,Super-Cooled Water,-10,102.83,0.866,2.4,89.41,-9,1000
2015,2,18,11,0,0,0,0,0,0,Super-Cooled Water,-10,91.85,0.866,2.3,80.52,-8,1000
2015,2,18,12,43.04347826,409.8666667,83.82608696,53.26086957,388.3913043,112.1304348,Super-Cooled Water,-9,81.34,0.866,2.1,80.95,-7,1000
2015,2,18,13,84.51851852,524.9,203.7037037,100.7777778,602.7777778,284.1851852,Super-Cooled Water,-8,71.71,0.866,1.8,79.16,-5,1000
2015,2,18,14,143,458.7727273,143,115,795,470,Overlapping,-6,63.48,0.866,1.6,79.84,-4,1000
2015,2,18,15,210,402,427,135,838,588,Cirrus,-5,57.34,0.866,1.4,81.26,-3,1000
2015,2,18,16,238,389,467,146,855,648,Super-Cooled Water,-4,54.07,0.866,1.2,80.95,-2,1000
2015,2,18,17,261,280,424,147,852,645,Super-Cooled Water,-4,54.21,0.866,1.1,84.94,-2,1000
2015,2,18,18,243,124,309,140,820,578,Cirrus,-3,57.74,0.866,1.1,81.88,-1,1000
2015,2,18,19,135,620.1666667,135,122,758,454,Super-Cooled Water,-3,64.08,0.866,1.1,84.43,-1,1000
2015,2,18,20,67,532.3125,67,92,646,287,Super-Cooled Water,-3,72.44,0.866,1.2,85.98,-1,1000
2015,2,18,21,51,382,104,51,382,104,Clear,-3,82.16,0.866,1.7,83.83,-1,1000
2015,2,18,22,0,0,0,0,0,0,Super-Cooled Water,-4,92.7,0.866,2.2,85.05,-2,1000
2015,2,18,23,0,0,0,0,0,0,Super-Cooled Water,-4,103.69,0.866,2.5,85.92,-2,1000
2015,2,19,0,0,0,0,0,0,0,Super-Cooled Water,-3,114.79,0.866,2.5,87.95,-2,1000
2015,2,19,1,0,0,0,0,0,0,Super-Cooled Water,-3,125.62,0.866,2.3,88.71,-2,1000
2015,2,19,2,0,0,0,0,0,0,Super-Cooled Water,-3,135.63,0.866,2,86.78,-2,1000
2015,2,19,3,0,0,0,0,0,0,Super-Cooled Water,-4,143.86,0.866,1.9,92.76,-3,1000
2015,2,19,4,0,0,0,0,0,0,Super-Cooled Water,-4,148.7,0.866,2,92.61,-3,1000
2015,2,19,5,0,0,0,0,0,0,Super-Cooled Water,-4,148.43,0.866,2.4,90.62,-3,1000
2015,2,19,6,0,0,0,0,0,0,Super-Cooled Water,-4,143.19,0.866,2.7,95.11,-4,1000
2015,2,19,7,0,0,0,0,0,0,Cirrus,-5,134.72,0.866,2.8,91.1,-4,1000
2015,2,19,8,0,0,0,0,0,0,Super-Cooled Water,-5,124.58,0.866,2.8,94.9,-5,1000
2015,2,19,9,0,0,0,0,0,0,Super-Cooled Water,-6,113.7,0.866,2.7,91.44,-5,990
2015,2,19,10,0,0,0,0,0,0,Probably Clear,-7,102.58,0.866,2.5,89.29,-6,990
2015,2,19,11,0,0,0,0,0,0,Cirrus,-8,91.59,0.866,2.5,86.26,-7,990
2015,2,19,12,74,259,114,74,259,114,Clear,-8,81.07,0.866,2.5,83.81,-6,990
2015,2,19,13,160,407,290,160,407,290,Clear,-6,71.42,0.866,2.6,86.85,-5,990
2015,2,19,14,227,498,452,227,498,452,Clear,-6,63.16,0.866,2.9,89.95,-5,990
2015,2,19,15,172,550,471,263,572,575,Super-Cooled Water,-6,57,0.866,3.3,92.41,-5,990
2015,2,19,16,243,37,266,254,657,643,Super-Cooled Water,-5,53.72,0.866,3.8,92.74,-5,990
2015,2,19,17,274,208,396,214,736,648,Super-Cooled Water,-6,53.86,0.866,4.2,90.99,-5,990
2015,2,19,18,184,8,189,173,766,586,Super-Cooled Water,-6,57.42,0.866,4.6,88.87,-5,990
2015,2,19,19,124,572,377,141,729,463,Super-Cooled Water,-7,63.78,0.866,5,84.91,-5,990
2015,2,19,20,120,209,184,112,590,293,Super-Cooled Water,-8,72.18,0.866,5.6,85.67,-6,990
2015,2,19,21,41.66666667,440.1666667,99.08333333,41.66666667,440.1666667,99.08333333,Super-Cooled Water,-8,81.92,0.866,6.4,86.25,-7,990
2015,2,19,22,0,0,0,0,0,0,Probably Clear,-9,92.48,0.866,6.6,85.97,-8,1000
2015,2,19,23,0,0,0,0,0,0,Probably Clear,-10,103.48,0.866,6.5,87.1,-9,1000
2015,2,20,0,0,0,0,0,0,0,Super-Cooled Water,-11,114.57,0.866,6.4,89.5,-10,1000
2015,2,20,1,0,0,0,0,0,0,Clear,-11,125.38,0.866,6.3,85.48,-10,1000
2015,2,20,2,0,0,0,0,0,0,Probably Clear,-12,135.37,0.866,6.1,89.01,-11,1000
2015,2,20,3,0,0,0,0,0,0,Probably Clear,-12,143.56,0.866,6,86.3,-11,1000
2015,2,20,4,0,0,0,0,0,0,Super-Cooled Water,-13,148.35,0.866,5.9,90.88,-12,1000
2015,2,20,5,0,0,0,0,0,0,Super-Cooled Water,-13,148.08,0.866,5.8,88.64,-12,1000
2015,2,20,6,0,0,0,0,0,0,Super-Cooled Water,-13,142.86,0.866,5.8,86.75,-12,1000
2015,2,20,7,0,0,0,0,0,0,Probably Clear,-14,134.43,0.866,5.7,91.93,-13,1000
2015,2,20,8,0,0,0,0,0,0,Super-Cooled Water,-14,124.32,0.866,5.6,90.28,-13,1000
2015,2,20,9,0,0,0,0,0,0,Super-Cooled Water,-14,113.45,0.866,5.6,88.33,-13,1000
2015,2,20,10,0,0,0,0,0,0,Cirrus,-14,102.33,0.866,5.6,86.48,-13,1000
2015,2,20,11,0,0,0,0,0,0,Probably Clear,-15,91.33,0.866,5.6,91.49,-14,1000
2015,2,20,12,66,401,130,66,401,130,Probably Clear,-15,80.8,0.866,5.7,90.27,-14,1010
2015,2,20,13,110,656,323,110,656,323,Probably Clear,-15,71.12,0.866,5.6,90.57,-14,1010
2015,2,20,14,134,790,494,134,790,494,Clear,-14,62.84,0.866,5.6,85.54,-13,1010
2015,2,20,15,136,882,621,136,882,621,Clear,-14,56.65,0.866,5.5,82.33,-12,1010
2015,2,20,16,139,913,684,139,913,684,Clear,-13,53.36,0.866,5.5,80.31,-11,1010
2015,2,20,17,138,913,681,138,913,681,Clear,-13,53.51,0.866,5.5,84.88,-11,1010
2015,2,20,18,130,886,611,130,886,611,Clear,-12,57.09,0.866,5.6,82.59,-10,1010
2015,2,20,19,113,830,483,113,830,483,Clear,-11,63.49,0.866,5.5,85.86,-10,1010
2015,2,20,20,86,725,311,86,725,311,Clear,-11,71.91,0.866,5.4,87.85,-10,1010
2015,2,20,21,48,501,121,48,501,121,Clear,-11,81.68,0.866,5.1,87.9,-10,1010
2015,2,20,22,0,0,0,0,0,0,Clear,-11,92.26,0.866,4.8,86.19,-10,1020
2015,2,20,23,0,0,0,0,0,0,Probably Clear,-12,103.26,0.866,4.4,84.14,-10,1020
2015,2,21,0,0,0,0,0,0,0,Super-Cooled Water,-12,114.35,0.866,4.3,88.56,-11,1020
2015,2,21,1,0,0,0,0,0,0,Probably Clear,-12,125.15,0.866,4.2,86.53,-11,1020
2015,2,21,2,0,0,0,0,0,0,Super-Cooled Water,-13,135.1,0.866,4.1,84.04,-11,1020
2015,2,21,3,0,0,0,0,0,0,Super-Cooled Water,-13,143.25,0.866,3.9,92.38,-13,1020
2015,2,21,4,0,0,0,0,0,0,Super-Cooled Water,-15,148,0.866,3.7,91.95,-14,1020
2015,2,21,5,0,0,0,0,0,0,Super-Cooled Water,-15,147.72,0.866,3.5,94.42,-15,1020
2015,2,21,6,0,0,0,0,0,0,Probably Clear,-16,142.54,0.866,3.3,90.63,-15,1020
2015,2,21,7,0,0,0,0,0,0,Probably Clear,-16,134.13,0.866,3.2,92.36,-16,1020
2015,2,21,8,0,0,0,0,0,0,Cirrus,-17,124.05,0.866,3,94.16,-17,1020
2015,2,21,9,0,0,0,0,0,0,Overlapping,-18,113.19,0.866,3,91.67,-17,1020
2015,2,21,10,0,0,0,0,0,0,Overlapping,-18,102.07,0.866,3,90.68,-17,1030
2015,2,21,11,0,0,0,0,0,0,Cirrus,-18,91.07,0.866,3,83.98,-16,1030
2015,2,21,12,49,555,141,49,555,141,Probably Clear,-17,80.52,0.866,2.9,71.64,-13,1030
2015,2,21,13,84,742,328,84,742,328,Clear,-13,70.82,0.866,2.9,75.53,-10,1020
2015,2,21,14,179,348,340,111,824,491,Super-Cooled Water,-10,62.51,0.866,3.1,74.11,-7,1020
2015,2,21,15,110,753,527,154,806,601,Cirrus,-8,56.3,0.866,3.5,78.6,-5,1020
2015,2,21,16,148,685,561,166,821,660,Cirrus,-5,53,0.866,4.1,80.77,-3,1020
2015,2,21,17,165,632,544,160,828,656,Cirrus,-4,53.16,0.866,4.6,83.99,-2,1020
2015,2,21,18,186,7,190,150,795,585,Opaque Ice,-3,56.76,0.866,4.6,82.84,-1,1020
2015,2,21,19,159,8,163,133,719,458,Opaque Ice,-2,63.19,0.866,4.3,86.62,-1,1020
2015,2,21,20,80,532.3125,80,106,583,290,Opaque Ice,-2,71.65,0.866,4.1,84.8,0,1020
2015,2,21,21,41.66666667,440.1666667,99.08333333,41.66666667,440.1666667,99.08333333,Opaque Ice,-1,81.44,0.866,4.3,89.91,0,1020
2015,2,21,22,0,0,0,0,0,0,Opaque Ice,0,92.03,0.866,4.5,94.57,0,1020
2015,2,21,23,0,0,0,0,0,0,Opaque Ice,0,103.05,0.866,4.6,98.22,0,1020
2015,2,22,0,0,0,0,0,0,0,Opaque Ice,0,114.13,0.866,4.7,100,0,1020
2015,2,22,1,0,0,0,0,0,0,Opaque Ice,0,124.92,0.866,4.5,100,0,1020
2015,2,22,2,0,0,0,0,0,0,Opaque Ice,0,134.84,0.866,4.3,100,0,1010
2015,2,22,3,0,0,0,0,0,0,Opaque Ice,0,142.94,0.866,4.1,100,0,1010
2015,2,22,4,0,0,0,0,0,0,Opaque Ice,0,147.65,0.866,3.6,100,0,1010
2015,2,22,5,0,0,0,0,0,0,Opaque Ice,0,147.36,0.866,2.9,100,0,1010
2015,2,22,6,0,0,0,0,0,0,Opaque Ice,0,142.2,0.866,2.4,100,0,1010
2015,2,22,7,0,0,0,0,0,0,Opaque Ice,0,133.84,0.866,2.1,100,0,1010
2015,2,22,8,0,0,0,0,0,0,Opaque Ice,0,123.78,0.866,1.9,100,0,1010
2015,2,22,9,0,0,0,0,0,0,Opaque Ice,0,112.92,0.866,1.7,100,0,1010
2015,2,22,10,0,0,0,0,0,0,Opaque Ice,0,101.81,0.866,1.7,100,0,1010
2015,2,22,11,0,0,0,0,0,0,Opaque Ice,0,90.8,0.866,1.7,99.51,0,1010
2015,2,22,12,29,409.8666667,29,76,272,122,Opaque Ice,0,80.23,0.866,1.6,99.05,0,1010
2015,2,22,13,58,524.9,58,137,486,299,Opaque Ice,0,70.52,0.866,1.5,98.73,0,1010
2015,2,22,14,97,458.7727273,97,176,608,460,Opaque Ice,0,62.18,0.866,1.6,98.42,0,1010
2015,2,22,15,243,64,279,196,684,579,Opaque Ice,0,55.95,0.866,1.5,98.25,0,1010
2015,2,22,16,279,233,421,204,723,643,Cirrus,0,52.63,0.866,1.4,98.17,0,1010
2015,2,22,17,282,193,399,193,749,646,Cirrus,0,52.8,0.866,1.2,97.86,0,1010
2015,2,22,18,253,158,341,138,823,593,Super-Cooled Water,0,56.43,0.866,1.1,97.35,0,1010
2015,2,22,19,120,775,473,120,775,473,Clear,0,62.89,0.866,0.9,96.13,0,1010
2015,2,22,20,97,653,305,97,653,305,Probably Clear,0,71.38,0.866,0.7,94.82,0,1010
2015,2,22,21,41.66666667,440.1666667,99.08333333,41.66666667,440.1666667,99.08333333,Probably Clear,0,81.2,0.866,0.7,95.18,0,1010
2015,2,22,22,0,0,0,0,0,0,Clear,0,91.81,0.866,0.9,94.94,0,1010
2015,2,22,23,0,0,0,0,0,0,Super-Cooled Water,-2,102.83,0.866,1.3,86.24,0,1010
2015,2,23,0,0,0,0,0,0,0,Cirrus,-3,113.91,0.866,1.7,86.15,-1,1010
2015,2,23,1,0,0,0,0,0,0,Super-Cooled Water,-3,124.68,0.866,2,91.12,-2,1010
2015,2,23,2,0,0,0,0,0,0,Super-Cooled Water,-3,134.57,0.866,2.2,91.54,-2,1010
2015,2,23,3,0,0,0,0,0,0,Cirrus,-2,142.63,0.866,2.5,93.24,-2,1010
2015,2,23,4,0,0,0,0,0,0,Cirrus,-2,147.29,0.866,2.7,93.34,-2,1010
2015,2,23,5,0,0,0,0,0,0,Super-Cooled Water,-2,147,0.866,2.8,93.35,-2,1010
2015,2,23,6,0,0,0,0,0,0,Cirrus,-3,141.87,0.866,3,90.62,-2,1010
2015,2,23,7,0,0,0,0,0,0,Cirrus,-3,133.53,0.866,3.2,86.24,-2,1010
2015,2,23,8,0,0,0,0,0,0,Cirrus,-4,123.5,0.866,3.4,88.89,-3,1010
2015,2,23,9,0,0,0,0,0,0,Cirrus,-4,112.66,0.866,3.6,87.19,-3,1010
2015,2,23,10,0,0,0,0,0,0,Cirrus,-4,101.54,0.866,3.9,88.35,-3,1010
2015,2,23,11,0,0,0,0,0,0,Opaque Ice,-4,90.52,0.866,4.4,87.36,-3,1010
2015,2,23,12,48,409.8666667,48,68,409,140,Opaque Ice,-5,79.95,0.866,5.1,86.39,-4,1010
2015,2,23,13,89,524.9,89,106,664,331,Opaque Ice,-7,70.21,0.866,5.4,83.33,-5,1010
2015,2,23,14,207,166,286,124,802,503,Opaque Ice,-8,61.85,0.866,5.4,83.87,-6,1010
2015,2,23,15,137,676,520,126,891,629,Cirrus,-8,55.59,0.866,5.5,86.76,-7,1010
2015,2,23,16,119,783,598,127,928,695,Cirrus,-9,52.26,0.866,5.4,85.2,-7,1010
2015,2,23,17,170,630,554,122,940,695,Super-Cooled Water,-9,52.44,0.866,5.3,84.91,-7,1010
2015,2,23,18,103,779,538,128,892,626,Cirrus,-9,56.1,0.866,5.4,83.26,-7,1010
2015,2,23,19,176,362,343,110,850,501,Super-Cooled Water,-9,62.6,0.866,5.6,85.6,-8,1010
2015,2,23,20,118,311,218,84,760,331,Super-Cooled Water,-10,71.12,0.866,5.8,80.23,-8,1010
2015,2,23,21,41.66666667,440.1666667,99.08333333,41.66666667,440.1666667,99.08333333,Super-Cooled Water,-11,80.96,0.866,5.9,80.28,-9,1010
2015,2,23,22,0,0,0,0,0,0,Cirrus,-12,91.59,0.866,5.9,81.05,-10,1020
2015,2,23,23,0,0,0,0,0,0,Super-Cooled Water,-13,102.61,0.866,5.9,82.51,-11,1020
2015,2,24,0,0,0,0,0,0,0,Probably Clear,-14,113.69,0.866,5.6,84.22,-12,1020
2015,2,24,1,0,0,0,0,0,0,Probably Clear,-14,124.45,0.866,5.4,86.39,-13,1020
2015,2,24,2,0,0,0,0,0,0,Clear,-15,134.31,0.866,5.2,89.94,-14,1020
2015,2,24,3,0,0,0,0,0,0,Clear,-15,142.32,0.866,5.1,86.23,-14,1020
2015,2,24,4,0,0,0,0,0,0,Probably Clear,-16,146.93,0.866,5,88.92,-15,1020
2015,2,24,5,0,0,0,0,0,0,Super-Cooled Water,-17,146.63,0.866,4.8,91.16,-16,1020
